id,area_kmsq,platform,datetime,eo:cloud_cover,annotated_sites
20170619_123458_0e0e_3B_AnalyticMS,227.8274177,PlanetScope-0e0e,2017-06-19T12:34:58Z,0,
20170619_123459_0e0e_3B_AnalyticMS,227.8267607,PlanetScope-0e0e,2017-06-19T12:34:59Z,0,
20170619_140913_1030_3B_AnalyticMS,217.8310986,PlanetScope-1030,2017-06-19T14:09:13Z,0,
20170619_140915_1030_3B_AnalyticMS,218.2046185,PlanetScope-1030,2017-06-19T14:09:15Z,0,
20170619_140916_1030_3B_AnalyticMS,218.5413767,PlanetScope-1030,2017-06-19T14:09:16Z,0,
20170619_140917_1030_3B_AnalyticMS,218.9105732,PlanetScope-1030,2017-06-19T14:09:17Z,0,
20170619_141600_0e16_3B_AnalyticMS,218.036743,PlanetScope-0e16,2017-06-19T14:16:00Z,0,
20170619_141601_0e16_3B_AnalyticMS,218.3361258,PlanetScope-0e16,2017-06-19T14:16:01Z,0,
20170619_141602_0e16_3B_AnalyticMS,218.2749012,PlanetScope-0e16,2017-06-19T14:16:02Z,0,
20170624_122016_1008_3B_Analytic,219.2839823,PlanetScope-1008,2017-06-24T12:20:16Z,29,
20170624_122842_1028_3B_Analytic,222.1287498,PlanetScope-1028,2017-06-24T12:28:42Z,21,
20170624_122843_1028_3B_Analytic,221.9976426,PlanetScope-1028,2017-06-24T12:28:43Z,14,
20170624_123017_1030_3B_Analytic,223.0798383,PlanetScope-1030,2017-06-24T12:30:17Z,0,
20170624_123018_1030_3B_Analytic,223.0676787,PlanetScope-1030,2017-06-24T12:30:18Z,0,
20170627_121629_103a_3B_Analytic,217.3178441,PlanetScope-103a,2017-06-27T12:16:29Z,12,
20170627_121735_0f43_3B_Analytic,219.6328519,PlanetScope-0f43,2017-06-27T12:17:35Z,1,
20170627_122851_0f41_3B_Analytic,223.0446081,PlanetScope-0f41,2017-06-27T12:28:51Z,65,
20170627_122852_0f41_3B_Analytic,223.1163253,PlanetScope-0f41,2017-06-27T12:28:52Z,58,
20170627_123047_1014_3B_Analytic,221.825992,PlanetScope-1014,2017-06-27T12:30:47Z,27,
20170627_123048_1014_3B_Analytic,221.8455252,PlanetScope-1014,2017-06-27T12:30:48Z,9,
20170630_121547_1036_3B_AnalyticMS,222.4674804,PlanetScope-1036,2017-06-30T12:15:47Z,0,
20170630_121548_1036_3B_AnalyticMS,222.567713,PlanetScope-1036,2017-06-30T12:15:48Z,0,
20170630_121744_101d_3B_AnalyticMS,218.4770329,PlanetScope-101d,2017-06-30T12:17:44Z,0,
20170630_121744_101d_3B_Analytic,218.5337279,PlanetScope-101d,2017-06-30T12:17:44Z,0,
20170630_121745_101d_3B_AnalyticMS,218.7682735,PlanetScope-101d,2017-06-30T12:17:45Z,0,
20170630_122012_100a_3B_AnalyticMS,217.8115081,PlanetScope-100a,2017-06-30T12:20:12Z,0,
20170630_122013_100a_3B_AnalyticMS,217.8054348,PlanetScope-100a,2017-06-30T12:20:13Z,0,
20170630_122013_100a_3B_Analytic,217.8071702,PlanetScope-100a,2017-06-30T12:20:13Z,0,
20170630_122929_1038_3B_Analytic,221.0557222,PlanetScope-1038,2017-06-30T12:29:29Z,92,
20170630_122930_1038_3B_Analytic,221.3215126,PlanetScope-1038,2017-06-30T12:29:30Z,92,
20170630_123027_101a_3B_AnalyticMS,218.8072652,PlanetScope-101a,2017-06-30T12:30:27Z,0,
20170630_123137_1034_3B_Analytic,221.6981278,PlanetScope-1034,2017-06-30T12:31:37Z,87,
20170630_123138_1034_3B_Analytic,220.6630717,PlanetScope-1034,2017-06-30T12:31:38Z,60,
20170630_141108_1013_3B_AnalyticMS,213.6555508,PlanetScope-1013,2017-06-30T14:11:08Z,0,
20170630_141109_1013_3B_AnalyticMS,214.1058973,PlanetScope-1013,2017-06-30T14:11:09Z,0,
20170630_141110_1013_3B_AnalyticMS,214.4261085,PlanetScope-1013,2017-06-30T14:11:10Z,0,
20170630_141111_1013_3B_AnalyticMS,214.7342467,PlanetScope-1013,2017-06-30T14:11:11Z,0,
20170630_141534_0e1f_3B_AnalyticMS,229.125511,PlanetScope-0e1f,2017-06-30T14:15:34Z,0,
20170630_141535_0e1f_3B_AnalyticMS,229.4324077,PlanetScope-0e1f,2017-06-30T14:15:35Z,0,
20170630_141537_0e1f_3B_AnalyticMS,230.1244183,PlanetScope-0e1f,2017-06-30T14:15:37Z,0,
20170703_121813_1003_3B_Analytic,221.1457492,PlanetScope-1003,2017-07-03T12:18:13Z,56,
20170703_123109_102d_3B_Analytic,219.1862343,PlanetScope-102d,2017-07-03T12:31:09Z,18,
20170703_123110_102d_3B_Analytic,219.2102678,PlanetScope-102d,2017-07-03T12:31:10Z,31,
20170706_121856_0f25_3B_Analytic,216.7822114,PlanetScope-0f25,2017-07-06T12:18:56Z,91,
20170706_121857_0f25_3B_Analytic,217.0474447,PlanetScope-0f25,2017-07-06T12:18:57Z,69,
20170706_122942_0f51_3B_Analytic,223.9817012,PlanetScope-0f51,2017-07-06T12:29:42Z,84,
20170706_123059_0f31_3B_Analytic,222.5369054,PlanetScope-0f31,2017-07-06T12:30:59Z,6,
20170706_123122_0f38_3B_Analytic,224.0761237,PlanetScope-0f38,2017-07-06T12:31:22Z,32,
20170706_123123_0f38_3B_Analytic,224.2232847,PlanetScope-0f38,2017-07-06T12:31:23Z,4,
20170709_121809_103e_3B_Analytic,221.4683073,PlanetScope-103e,2017-07-09T12:18:09Z,20,
20170709_121810_103e_3B_Analytic,221.5978609,PlanetScope-103e,2017-07-09T12:18:10Z,0,
20170709_122949_1041_3B_Analytic,224.2617445,PlanetScope-1041,2017-07-09T12:29:49Z,3,
20170709_122950_1041_3B_Analytic,224.1621919,PlanetScope-1041,2017-07-09T12:29:50Z,1,
20170709_123454_0e2f_3B_Analytic,232.4188227,PlanetScope-0e2f,2017-07-09T12:34:54Z,0,
20170709_123456_0e2f_3B_Analytic,232.4467942,PlanetScope-0e2f,2017-07-09T12:34:56Z,0,
20170711_121713_0f17_3B_AnalyticMS,227.7804553,PlanetScope-0f17,2017-07-11T12:17:13Z,0,
20170711_121714_0f17_3B_AnalyticMS,227.895334,PlanetScope-0f17,2017-07-11T12:17:14Z,0,
20170711_121957_103d_3B_AnalyticMS,227.0079321,PlanetScope-103d,2017-07-11T12:19:57Z,0,
20170711_121958_103d_3B_AnalyticMS,226.9441671,PlanetScope-103d,2017-07-11T12:19:58Z,0,
20170711_121959_103d_3B_AnalyticMS,227.0610853,PlanetScope-103d,2017-07-11T12:19:59Z,0,
20170711_122139_100b_3B_AnalyticMS,223.1525001,PlanetScope-100b,2017-07-11T12:21:39Z,0,
20170711_122139_0f51_3B_AnalyticMS,228.6093357,PlanetScope-0f51,2017-07-11T12:21:39Z,0,
20170711_122140_100b_3B_AnalyticMS,223.0864328,PlanetScope-100b,2017-07-11T12:21:40Z,0,
20170711_122140_0f51_3B_AnalyticMS,228.799694,PlanetScope-0f51,2017-07-11T12:21:40Z,0,
20170711_122851_1014_3B_AnalyticMS,228.4390066,PlanetScope-1014,2017-07-11T12:28:51Z,0,
20170711_122852_1014_3B_AnalyticMS,228.519507,PlanetScope-1014,2017-07-11T12:28:52Z,0,
20170711_122853_1014_3B_AnalyticMS,228.5141236,PlanetScope-1014,2017-07-11T12:28:53Z,0,
20170711_122854_1014_3B_AnalyticMS,228.5739125,PlanetScope-1014,2017-07-11T12:28:54Z,0,
20170711_122855_1014_3B_AnalyticMS,228.6532543,PlanetScope-1014,2017-07-11T12:28:55Z,0,
20170711_123028_0f22_3B_AnalyticMS,225.1972817,PlanetScope-0f22,2017-07-11T12:30:28Z,0,
20170711_123031_0f22_3B_AnalyticMS,130.3433638,PlanetScope-0f22,2017-07-11T12:30:31Z,0,
20170711_123032_0f22_3B_AnalyticMS,218.2803624,PlanetScope-0f22,2017-07-11T12:30:32Z,0,
20170711_123051_1032_3B_AnalyticMS,226.2615976,PlanetScope-1032,2017-07-11T12:30:51Z,0,
20170711_123052_1032_3B_AnalyticMS,226.3755959,PlanetScope-1032,2017-07-11T12:30:52Z,0,
20170711_123053_1032_3B_AnalyticMS,226.3596919,PlanetScope-1032,2017-07-11T12:30:53Z,0,
20170711_123054_1032_3B_AnalyticMS,226.3525271,PlanetScope-1032,2017-07-11T12:30:54Z,0,
20170711_123343_0e19_3B_AnalyticMS,230.3455388,PlanetScope-0e19,2017-07-11T12:33:43Z,0,
20170711_123344_0e19_3B_AnalyticMS,230.4563925,PlanetScope-0e19,2017-07-11T12:33:44Z,0,
20170711_123345_0e19_3B_AnalyticMS,230.1368621,PlanetScope-0e19,2017-07-11T12:33:45Z,0,
20170711_123346_0e19_3B_AnalyticMS,230.2282133,PlanetScope-0e19,2017-07-11T12:33:46Z,0,
20170711_123347_0e19_3B_AnalyticMS,230.4682854,PlanetScope-0e19,2017-07-11T12:33:47Z,0,
20170711_134838_0c76_3B_AnalyticMS,106.4432048,PlanetScope-0c76,2017-07-11T13:48:38Z,0,
20170711_134839_1_0c76_3B_AnalyticMS,106.4492783,PlanetScope-0c76,2017-07-11T13:48:39Z,0,
20170711_134839_0c76_3B_AnalyticMS,106.3712942,PlanetScope-0c76,2017-07-11T13:48:39Z,0,
20170711_134840_0c76_3B_AnalyticMS,106.5195476,PlanetScope-0c76,2017-07-11T13:48:40Z,0,
20170711_134841_1_0c76_3B_AnalyticMS,106.5218351,PlanetScope-0c76,2017-07-11T13:48:41Z,0,
20170711_134841_0c76_3B_AnalyticMS,106.5217467,PlanetScope-0c76,2017-07-11T13:48:41Z,0,
20170712_121856_1021_3B_Analytic,225.3354462,PlanetScope-1021,2017-07-12T12:18:56Z,71,
20170712_122910_102a_3B_Analytic,226.2445893,PlanetScope-102a,2017-07-12T12:29:10Z,0,
20170712_122911_102a_3B_Analytic,226.3251476,PlanetScope-102a,2017-07-12T12:29:11Z,0,
20170712_134031_0c46_3B_Analytic,110.2933701,PlanetScope-0c46,2017-07-12T13:40:31Z,0,
20170712_134032_1_0c46_3B_Analytic,110.2272676,PlanetScope-0c46,2017-07-12T13:40:32Z,0,
20170715_121941_0f52_3B_Analytic,225.3284432,PlanetScope-0f52,2017-07-15T12:19:41Z,1,
20170715_122954_0f17_3B_Analytic,228.5094219,PlanetScope-0f17,2017-07-15T12:29:54Z,0,
20170715_122955_0f17_3B_Analytic,228.5708483,PlanetScope-0f17,2017-07-15T12:29:55Z,0,
20170715_123240_0f28_3B_Analytic,224.2718654,PlanetScope-0f28,2017-07-15T12:32:40Z,0,
20170715_123241_0f28_3B_Analytic,224.2701761,PlanetScope-0f28,2017-07-15T12:32:41Z,0,
20170718_122631_0e16_3B_Analytic,222.2432096,PlanetScope-0e16,2017-07-18T12:26:31Z,30,
20170721_121826_1023_3B_Analytic,227.9463205,PlanetScope-1023,2017-07-21T12:18:26Z,0,
20170721_121826_1009_3B_Analytic,231.1540682,PlanetScope-1009,2017-07-21T12:18:26Z,0,
20170721_121830_0f1b_3B_Analytic,230.3998152,PlanetScope-0f1b,2017-07-21T12:18:30Z,0,
20170721_122040_0f18_3B_Analytic,226.3946848,PlanetScope-0f18,2017-07-21T12:20:40Z,0,
20170721_123008_1001_3B_Analytic,223.4361269,PlanetScope-1001,2017-07-21T12:30:08Z,1,
20170721_123009_1001_3B_Analytic,223.4564039,PlanetScope-1001,2017-07-21T12:30:09Z,0,
20170722_123035_1007_3B_AnalyticMS,227.962502,PlanetScope-1007,2017-07-22T12:30:35Z,0,
20170722_123036_1007_3B_AnalyticMS,227.9235356,PlanetScope-1007,2017-07-22T12:30:36Z,0,
20170722_123203_1030_3B_AnalyticMS,231.3740256,PlanetScope-1030,2017-07-22T12:32:03Z,0,
20170722_123204_1030_3B_AnalyticMS,231.4795037,PlanetScope-1030,2017-07-22T12:32:04Z,0,
20170722_123205_1030_3B_AnalyticMS,231.5764911,PlanetScope-1030,2017-07-22T12:32:05Z,0,
20170722_123206_1030_3B_AnalyticMS,231.5954448,PlanetScope-1030,2017-07-22T12:32:06Z,0,
20170722_141233_101d_3B_AnalyticMS,219.4446229,PlanetScope-101d,2017-07-22T14:12:33Z,0,
20170722_141234_101d_3B_AnalyticMS,219.798901,PlanetScope-101d,2017-07-22T14:12:34Z,0,
20170722_141235_101d_3B_AnalyticMS,220.4087951,PlanetScope-101d,2017-07-22T14:12:35Z,0,
20170722_141236_101d_3B_AnalyticMS,221.0951569,PlanetScope-101d,2017-07-22T14:12:36Z,0,
20170724_121900_1013_3B_Analytic,224.8670362,PlanetScope-1013,2017-07-24T12:19:00Z,0,
20170724_123034_103a_3B_Analytic,223.1346428,PlanetScope-103a,2017-07-24T12:30:34Z,0,
20170724_123035_103a_3B_Analytic,223.1734791,PlanetScope-103a,2017-07-24T12:30:35Z,0,
20170724_123100_101b_3B_Analytic,225.9508574,PlanetScope-101b,2017-07-24T12:31:00Z,0,
20170724_123101_101b_3B_Analytic,226.00242,PlanetScope-101b,2017-07-24T12:31:01Z,0,
20170727_122552_0e0e_3B_Analytic,223.5349103,PlanetScope-0e0e,2017-07-27T12:25:52Z,0,
20170727_123123_101d_3B_Analytic,224.7897439,PlanetScope-101d,2017-07-27T12:31:23Z,0,
20170727_123210_1015_3B_Analytic,224.753918,PlanetScope-1015,2017-07-27T12:32:10Z,0,
20170727_123211_1015_3B_Analytic,224.8912452,PlanetScope-1015,2017-07-27T12:32:11Z,0,
20170727_164316_0d05_3B_Analytic,106.9491133,PlanetScope-0d05,2017-07-27T16:43:16Z,0,
20170730_121753_1014_3B_Analytic,230.4564735,PlanetScope-1014,2017-07-30T12:17:53Z,0,
20170730_121754_1014_3B_Analytic,230.5596229,PlanetScope-1014,2017-07-30T12:17:54Z,0,
20170730_123306_0f35_3B_Analytic,230.1260489,PlanetScope-0f35,2017-07-30T12:33:06Z,69,
20170730_123307_0f35_3B_Analytic,230.1056556,PlanetScope-0f35,2017-07-30T12:33:07Z,49,
20170802_121837_1044_3B_AnalyticMS,228.1997899,PlanetScope-1044,2017-08-02T12:18:37Z,0,
20170802_121838_1044_3B_AnalyticMS,228.3066625,PlanetScope-1044,2017-08-02T12:18:38Z,0,
20170802_121838_1044_3B_Analytic,228.3076295,PlanetScope-1044,2017-08-02T12:18:38Z,0,
20170802_122021_1040_3B_AnalyticMS,221.8916272,PlanetScope-1040,2017-08-02T12:20:21Z,0,
20170802_122022_1040_3B_AnalyticMS,230.4180571,PlanetScope-1040,2017-08-02T12:20:22Z,0,
20170802_122045_102e_3B_AnalyticMS,229.3033803,PlanetScope-102e,2017-08-02T12:20:45Z,0,
20170802_122046_102e_3B_AnalyticMS,229.1730308,PlanetScope-102e,2017-08-02T12:20:46Z,0,
20170802_122107_1006_3B_AnalyticMS,225.0913884,PlanetScope-1006,2017-08-02T12:21:07Z,0,
20170802_122107_1006_3B_Analytic,225.1795324,PlanetScope-1006,2017-08-02T12:21:07Z,4,
20170802_122108_1006_3B_AnalyticMS,224.9439078,PlanetScope-1006,2017-08-02T12:21:08Z,0,
20170802_141354_0f28_3B_AnalyticMS,225.0795714,PlanetScope-0f28,2017-08-02T14:13:54Z,0,
20170802_141355_0f28_3B_AnalyticMS,225.5397097,PlanetScope-0f28,2017-08-02T14:13:55Z,0,
20170802_141356_0f28_3B_AnalyticMS,225.8974483,PlanetScope-0f28,2017-08-02T14:13:56Z,0,
20170802_141357_0f28_3B_AnalyticMS,225.9706951,PlanetScope-0f28,2017-08-02T14:13:57Z,0,
20170802_161819_0d05_3B_AnalyticMS,105.1029868,PlanetScope-0d05,2017-08-02T16:18:19Z,0,
20170802_161820_0d05_3B_AnalyticMS,104.9200072,PlanetScope-0d05,2017-08-02T16:18:20Z,0,
20170802_161821_0d05_3B_AnalyticMS,104.8444144,PlanetScope-0d05,2017-08-02T16:18:21Z,0,
20170805_123102_1030_3B_Analytic,232.6777784,PlanetScope-1030,2017-08-05T12:31:02Z,94,
20170805_123103_1030_3B_Analytic,232.670872,PlanetScope-1030,2017-08-05T12:31:03Z,46,
20170805_123247_1036_3B_Analytic,229.4664917,PlanetScope-1036,2017-08-05T12:32:47Z,78,
20170805_123248_1036_3B_Analytic,229.26853,PlanetScope-1036,2017-08-05T12:32:48Z,73,
20170808_121901_0f42_3B_Analytic,227.8699618,PlanetScope-0f42,2017-08-08T12:19:01Z,0,
20170808_121922_0f41_3B_Analytic,232.6086579,PlanetScope-0f41,2017-08-08T12:19:22Z,0,
20170808_123046_0f18_3B_Analytic,228.0412281,PlanetScope-0f18,2017-08-08T12:30:46Z,16,
20170808_123047_0f18_3B_Analytic,228.0272358,PlanetScope-0f18,2017-08-08T12:30:47Z,58,
20170808_123340_1008_3B_Analytic,228.4038853,PlanetScope-1008,2017-08-08T12:33:40Z,50,
20170808_123341_1008_3B_Analytic,228.269146,PlanetScope-1008,2017-08-08T12:33:41Z,40,
20170808_143113_0f21_3B_Analytic,206.8507762,PlanetScope-0f21,2017-08-08T14:31:13Z,0,
20170811_122222_1044_3B_Analytic,228.1785298,PlanetScope-1044,2017-08-11T12:22:22Z,42,
20170811_123221_0f52_3B_Analytic,228.0628211,PlanetScope-0f52,2017-08-11T12:32:21Z,0,
20170811_123222_0f52_3B_Analytic,228.0316974,PlanetScope-0f52,2017-08-11T12:32:22Z,0,
20170811_123745_0e0f_3B_Analytic,215.7548474,PlanetScope-0e0f,2017-08-11T12:37:45Z,0,
20170813_123128_1003_3B_AnalyticMS,226.8646335,PlanetScope-1003,2017-08-13T12:31:28Z,0,
20170813_123129_1003_3B_AnalyticMS,226.9240636,PlanetScope-1003,2017-08-13T12:31:29Z,0,
20170813_141320_102f_3B_AnalyticMS,223.2971381,PlanetScope-102f,2017-08-13T14:13:20Z,0,
20170813_141321_102f_3B_AnalyticMS,223.5036161,PlanetScope-102f,2017-08-13T14:13:21Z,0,
20170813_141322_102f_3B_AnalyticMS,223.8407533,PlanetScope-102f,2017-08-13T14:13:22Z,0,
20170813_141323_102f_3B_AnalyticMS,224.7526079,PlanetScope-102f,2017-08-13T14:13:23Z,0,
20170813_141408_1025_3B_AnalyticMS,225.5103413,PlanetScope-1025,2017-08-13T14:14:08Z,0,
20170813_141409_1025_3B_AnalyticMS,226.0427581,PlanetScope-1025,2017-08-13T14:14:09Z,0,
20170813_141410_1025_3B_AnalyticMS,226.1964748,PlanetScope-1025,2017-08-13T14:14:10Z,0,
20170813_141411_1025_3B_AnalyticMS,226.135954,PlanetScope-1025,2017-08-13T14:14:11Z,0,
20170813_144326_0f2e_3B_AnalyticMS,201.2098818,PlanetScope-0f2e,2017-08-13T14:43:26Z,0,
20170813_144327_0f2e_3B_AnalyticMS,201.371417,PlanetScope-0f2e,2017-08-13T14:43:27Z,0,
20170813_144328_0f2e_3B_AnalyticMS,201.3265476,PlanetScope-0f2e,2017-08-13T14:43:28Z,0,
20170813_144329_0f2e_3B_AnalyticMS,201.1289741,PlanetScope-0f2e,2017-08-13T14:43:29Z,0,
20170814_122031_1025_3B_Analytic,229.1301801,PlanetScope-1025,2017-08-14T12:20:31Z,70,
20170814_142740_1020_3B_Analytic,202.322342,PlanetScope-1020,2017-08-14T14:27:40Z,2,
20170820_123137_1004_3B_Analytic,228.4089959,PlanetScope-1004,2017-08-20T12:31:37Z,62,
20170823_123834_0e3a_3B_Analytic,215.6701577,PlanetScope-0e3a,2017-08-23T12:38:34Z,32,
20170823_123835_0e3a_3B_Analytic,215.6453429,PlanetScope-0e3a,2017-08-23T12:38:35Z,24,
20170824_121839_1036_3B_AnalyticMS,228.4867402,PlanetScope-1036,2017-08-24T12:18:39Z,0,
20170824_121840_1036_3B_AnalyticMS,228.6463885,PlanetScope-1036,2017-08-24T12:18:40Z,0,
20170824_122044_1030_3B_AnalyticMS,229.0398083,PlanetScope-1030,2017-08-24T12:20:44Z,26,
20170824_122045_1030_3B_AnalyticMS,229.0880009,PlanetScope-1030,2017-08-24T12:20:45Z,9,
20170824_122115_101d_3B_AnalyticMS,225.4460047,PlanetScope-101d,2017-08-24T12:21:15Z,7,
20170824_123240_1027_3B_AnalyticMS,226.2828014,PlanetScope-1027,2017-08-24T12:32:40Z,0,
20170824_123241_1027_3B_AnalyticMS,226.3311307,PlanetScope-1027,2017-08-24T12:32:41Z,0,
20170824_123242_1027_3B_AnalyticMS,226.4292599,PlanetScope-1027,2017-08-24T12:32:42Z,0,
20170824_123243_1027_3B_AnalyticMS,226.4393057,PlanetScope-1027,2017-08-24T12:32:43Z,0,
20170824_123244_1027_3B_AnalyticMS,226.3822395,PlanetScope-1027,2017-08-24T12:32:44Z,0,
20170826_122144_0f31_3B_Analytic,224.0274644,PlanetScope-0f31,2017-08-26T12:21:44Z,1,
20170826_122435_0e1f_3B_Analytic,219.3833007,PlanetScope-0e1f,2017-08-26T12:24:35Z,0,
20170826_122436_0e1f_3B_Analytic,219.3522749,PlanetScope-0e1f,2017-08-26T12:24:36Z,0,
20170826_123249_1032_3B_Analytic,225.9270489,PlanetScope-1032,2017-08-26T12:32:49Z,0,
20170826_123250_1032_3B_Analytic,225.9345005,PlanetScope-1032,2017-08-26T12:32:50Z,0,
20170826_190607_1_0d06_3B_Analytic,106.9779816,PlanetScope-0d06,2017-08-26T19:06:07Z,0,
20170826_190609_0d06_3B_Analytic,106.9930945,PlanetScope-0d06,2017-08-26T19:06:09Z,0,
20170829_121940_1041_3B_Analytic,225.5629458,PlanetScope-1041,2017-08-29T12:19:40Z,8,
20170829_121941_1041_3B_Analytic,225.5447085,PlanetScope-1041,2017-08-29T12:19:41Z,10,
20170829_122333_1027_3B_Analytic,225.9479031,PlanetScope-1027,2017-08-29T12:23:33Z,0,
20170829_123209_1006_3B_Analytic,223.7038387,PlanetScope-1006,2017-08-29T12:32:09Z,1,
20170829_123211_1006_3B_Analytic,223.6752089,PlanetScope-1006,2017-08-29T12:32:11Z,0,
20170829_143755_0f4d_3B_Analytic,200.7848947,PlanetScope-0f4d,2017-08-29T14:37:55Z,32,
20170829_143756_0f4d_3B_Analytic,200.6800931,PlanetScope-0f4d,2017-08-29T14:37:56Z,2,
20170830_122122_0f25_3B_AnalyticMS,220.9558041,PlanetScope-0f25,2017-08-30T12:21:22Z,0,
20170901_143820_0f46_3B_Analytic,194.8584491,PlanetScope-0f46,2017-09-01T14:38:20Z,30,
20170901_143821_1_0f46_3B_Analytic,194.7774967,PlanetScope-0f46,2017-09-01T14:38:21Z,27,
20170901_144049_0f4d_3B_Analytic,199.0414234,PlanetScope-0f4d,2017-09-01T14:40:49Z,6,
20170904_122056_0f28_3B_AnalyticMS,222.2580763,PlanetScope-0f28,2017-09-04T12:20:56Z,0,
20170904_122057_0f28_3B_AnalyticMS,222.1945817,PlanetScope-0f28,2017-09-04T12:20:57Z,0,
20170904_122057_0f28_3B_Analytic,222.1939141,PlanetScope-0f28,2017-09-04T12:20:57Z,0,
20170904_122058_0f28_3B_AnalyticMS,222.0881195,PlanetScope-0f28,2017-09-04T12:20:58Z,0,
20170904_122117_103d_3B_AnalyticMS,223.6979448,PlanetScope-103d,2017-09-04T12:21:17Z,0,
20170904_122118_103d_3B_AnalyticMS,223.6058411,PlanetScope-103d,2017-09-04T12:21:18Z,0,
20170904_122255_100b_3B_AnalyticMS,220.2969683,PlanetScope-100b,2017-09-04T12:22:55Z,0,
20170904_122255_100b_3B_Analytic,220.2975511,PlanetScope-100b,2017-09-04T12:22:55Z,1,
20170904_122256_100b_3B_AnalyticMS,220.2127391,PlanetScope-100b,2017-09-04T12:22:56Z,0,
20170904_122256_100b_3B_Analytic,220.2253901,PlanetScope-100b,2017-09-04T12:22:56Z,2,
20170904_123039_0f12_3B_AnalyticMS,222.6744368,PlanetScope-0f12,2017-09-04T12:30:39Z,0,
20170904_123039_0f12_3B_Analytic,222.6814947,PlanetScope-0f12,2017-09-04T12:30:39Z,0,
20170904_123040_0f12_3B_AnalyticMS,222.6679948,PlanetScope-0f12,2017-09-04T12:30:40Z,0,
20170904_123040_0f12_3B_Analytic,222.6765909,PlanetScope-0f12,2017-09-04T12:30:40Z,0,
20170904_123353_1035_3B_AnalyticMS,219.2855209,PlanetScope-1035,2017-09-04T12:33:53Z,0,
20170904_123354_1035_3B_AnalyticMS,219.2763396,PlanetScope-1035,2017-09-04T12:33:54Z,0,
20170904_123355_1035_3B_AnalyticMS,219.4297973,PlanetScope-1035,2017-09-04T12:33:55Z,0,
20170904_123355_1035_3B_Analytic,219.4287181,PlanetScope-1035,2017-09-04T12:33:55Z,0,
20170904_123356_1035_3B_AnalyticMS,219.4027613,PlanetScope-1035,2017-09-04T12:33:56Z,0,
20170904_123356_1035_3B_Analytic,219.4047415,PlanetScope-1035,2017-09-04T12:33:56Z,0,
20170904_123357_1035_3B_AnalyticMS,219.3534362,PlanetScope-1035,2017-09-04T12:33:57Z,0,
20170904_123817_0e20_3B_AnalyticMS,216.162689,PlanetScope-0e20,2017-09-04T12:38:17Z,0,
20170904_123819_0e20_3B_AnalyticMS,216.129128,PlanetScope-0e20,2017-09-04T12:38:19Z,0,
20170904_123820_0e20_3B_AnalyticMS,216.2936418,PlanetScope-0e20,2017-09-04T12:38:20Z,0,
20170904_123821_0e20_3B_AnalyticMS,216.2795127,PlanetScope-0e20,2017-09-04T12:38:21Z,0,
20170904_141235_1010_3B_AnalyticMS,216.4060863,PlanetScope-1010,2017-09-04T14:12:35Z,0,
20170904_141236_1010_3B_AnalyticMS,216.8963501,PlanetScope-1010,2017-09-04T14:12:36Z,0,
20170904_141237_1010_3B_AnalyticMS,217.2777308,PlanetScope-1010,2017-09-04T14:12:37Z,0,
20170904_141238_1010_3B_AnalyticMS,217.4579702,PlanetScope-1010,2017-09-04T14:12:38Z,0,
20170904_141303_1009_3B_AnalyticMS,222.4743845,PlanetScope-1009,2017-09-04T14:13:03Z,0,
20170904_141304_1009_3B_AnalyticMS,222.6331798,PlanetScope-1009,2017-09-04T14:13:04Z,0,
20170904_141305_1009_3B_AnalyticMS,222.8002555,PlanetScope-1009,2017-09-04T14:13:05Z,0,
20170904_141306_1009_3B_AnalyticMS,223.0042511,PlanetScope-1009,2017-09-04T14:13:06Z,0,
20170904_164214_1_0d06_3B_AnalyticMS,103.5680346,PlanetScope-0d06,2017-09-04T16:42:14Z,0,
20170904_164215_0d06_3B_AnalyticMS,103.5514378,PlanetScope-0d06,2017-09-04T16:42:15Z,0,
20170907_122052_101e_3B_Analytic,223.381016,PlanetScope-101e,2017-09-07T12:20:52Z,62,
20170907_123306_102e_3B_Analytic,221.8095458,PlanetScope-102e,2017-09-07T12:33:06Z,1,
20170907_123307_102e_3B_Analytic,221.8271112,PlanetScope-102e,2017-09-07T12:33:07Z,2,
20170907_123345_1040_3B_Analytic,223.1080579,PlanetScope-1040,2017-09-07T12:33:45Z,0,
20170907_123346_1040_3B_Analytic,223.2009619,PlanetScope-1040,2017-09-07T12:33:46Z,0,
20170910_122006_1003_3B_Analytic,218.0366927,PlanetScope-1003,2017-09-10T12:20:06Z,0,
20170910_123254_1005_3B_Analytic,226.628325,PlanetScope-1005,2017-09-10T12:32:54Z,0,
20170910_123255_1005_3B_Analytic,226.731066,PlanetScope-1005,2017-09-10T12:32:55Z,0,
20170910_123342_1026_3B_Analytic,218.0410421,PlanetScope-1026,2017-09-10T12:33:42Z,0,
20170910_123343_1026_3B_Analytic,218.1163997,PlanetScope-1026,2017-09-10T12:33:43Z,0,
20170913_123243_0f12_3B_Analytic,219.4971455,PlanetScope-0f12,2017-09-13T12:32:43Z,0,
20170913_123245_0f12_3B_Analytic,219.530438,PlanetScope-0f12,2017-09-13T12:32:45Z,0,
20170913_123502_1014_3B_Analytic,220.1815583,PlanetScope-1014,2017-09-13T12:35:02Z,0,
20170913_123503_1014_3B_Analytic,220.1415485,PlanetScope-1014,2017-09-13T12:35:03Z,0,
