id,area_kmsq,landsat:scene_id,platform,datetime,eo:cloud_cover,annotated_sites
LC08_L2SP_194027_20130513_20200912_02_T2_SR,34069.06376,LC81940272013133LGN02,LANDSAT_8,2013-05-13T10:12:16.301769Z,99.99,
LC08_L1TP_041036_20130513_20200912_02_T1,34031.13,LC80410362013133LGN03,LANDSAT_8,2013-05-13T18:30:16.974086Z,0.25,
LC08_L2SP_041036_20130513_20200912_02_T1_SR,34031.13,LC80410362013133LGN03,LANDSAT_8,2013-05-13T18:30:16.974086Z,0.25,
LC08_L1TP_041037_20130513_20200913_02_T1,34039.1424,LC80410372013133LGN03,LANDSAT_8,2013-05-13T18:30:40.869359Z,1.17,
LC08_L2SP_041037_20130513_20200913_02_T1_SR,34039.1424,LC80410372013133LGN03,LANDSAT_8,2013-05-13T18:30:40.869359Z,1.17,
LC08_L1TP_073090_20130513_20200913_02_T1,34430.26637,LC80730902013133LGN02,LANDSAT_8,2013-05-13T22:09:35.127845Z,44.99,
LC08_L2SP_073090_20130513_20200913_02_T1_SR,34430.26637,LC80730902013133LGN02,LANDSAT_8,2013-05-13T22:09:35.127845Z,44.99,
LC08_L1TP_217076_20130514_20200912_02_T1,34188.31726,LC82170762013134LGN03,LANDSAT_8,2013-05-14T12:53:57.586707Z,1.52,"BR_R004_0004, BR_R004_0014, BR_R004_0015, BR_R004_0030, BR_Rxxx_0002, BR_Rxxx_0005, BR_Rxxx_0010, BR_Rxxx_0012, BR_Rxxx_0015, BR_Rxxx_0017, BR_Rxxx_0025, BR_Rxxx_0045, BR_Rxxx_0067, BR_Rxxx_0071, BR_Rxxx_0072, BR_Rxxx_0078, BR_Rxxx_0092, BR_Rxxx_0095, BR_Rxxx_0102, BR_Rxxx_0103, BR_Rxxx_0104, BR_Rxxx_0105"
LC08_L2SP_217076_20130514_20200912_02_T1_SR,34188.31726,LC82170762013134LGN03,LANDSAT_8,2013-05-14T12:53:57.586707Z,1.52,
LC08_L1TP_016039_20130514_20200913_02_T1,34027.28614,LC80160392013134LGN05,LANDSAT_8,2013-05-14T15:56:58.847645Z,2.08,"US_R003_0009, US_R003_0016, US_R003_0019, US_R003_0032, US_R003_0034, US_R003_0041, US_R003_0056, US_R003_0058, US_R003_0065, US_R003_0092, US_R003_0096, US_R003_0098, US_R003_0105, US_R003_0109"
LC08_L2SP_016039_20130514_20200913_02_T1_SR,34027.28614,LC80160392013134LGN05,LANDSAT_8,2013-05-14T15:56:58.847645Z,2.08,
LC08_L1TP_160043_20130515_20200912_02_T1,33996.7614,LC81600432013135LGN02,LANDSAT_8,2013-05-15T06:48:32.395694Z,8.24,"AE_R001_0225, AE_R001_0316, AE_R001_0350"
LC08_L2SP_160043_20130515_20200912_02_T1_SR,33996.7614,LC81600432013135LGN02,LANDSAT_8,2013-05-15T06:48:32.395694Z,8.24,
LC08_L1TP_021030_20130517_20200912_02_T1,34080.37982,LC80210302013137LGN03,LANDSAT_8,2013-05-17T16:24:20.107779Z,89.34,
LC08_L2SP_021030_20130517_20200912_02_T1_SR,34080.37982,LC80210302013137LGN03,LANDSAT_8,2013-05-17T16:24:20.107779Z,89.34,
LC08_L1TP_028031_20130518_20200913_02_T1,34067.1669,LC80280312013138LGN04,LANDSAT_8,2013-05-18T17:08:00.389987Z,51.61,
LC08_L2SP_028031_20130518_20200913_02_T1_SR,34067.1669,LC80280312013138LGN04,LANDSAT_8,2013-05-18T17:08:00.389987Z,51.61,
LC08_L1TP_028032_20130518_20200912_02_T1,34056.96,LC80280322013138LGN04,LANDSAT_8,2013-05-18T17:08:24.276788Z,76.16,
LC08_L2SP_028032_20130518_20200912_02_T1_SR,34056.96,LC80280322013138LGN04,LANDSAT_8,2013-05-18T17:08:24.276788Z,76.16,
LC08_L1TP_003072_20130519_20200912_02_T1,34060.19588,LC80030722013139LGN02,LANDSAT_8,2013-05-19T14:49:50.626933Z,42.47,
LC08_L2SP_003072_20130519_20200912_02_T1_SR,34060.19588,LC80030722013139LGN02,LANDSAT_8,2013-05-19T14:49:50.626933Z,42.47,
LC08_L1GT_019036_20130519_20200912_02_T2,35667.17603,LC80190362013139LGN03,LANDSAT_8,2013-05-19T16:14:19.012975Z,98.05,
LC08_L2SP_019036_20130519_20200912_02_T2_SR,35667.17603,LC80190362013139LGN03,LANDSAT_8,2013-05-19T16:14:19.012975Z,98.05,
LC08_L1TP_019037_20130519_20200912_02_T1,35654.72213,LC80190372013139LGN03,LANDSAT_8,2013-05-19T16:14:42.980260Z,94.33,
LC08_L2SP_019037_20130519_20200912_02_T1_SR,35654.72213,LC80190372013139LGN03,LANDSAT_8,2013-05-19T16:14:42.980260Z,94.33,
LC08_L1TP_115034_20130520_20200912_02_T1,34042.59891,LC81150342013140LGN02,LANDSAT_8,2013-05-20T02:06:53.590489Z,86.5,
LC08_L2SP_115034_20130520_20200912_02_T1_SR,34042.59891,LC81150342013140LGN02,LANDSAT_8,2013-05-20T02:06:53.590489Z,86.5,
LC08_L1TP_163042_20130520_20200913_02_T1,34015.25632,LC81630422013140LGN02,LANDSAT_8,2013-05-20T07:06:44.049564Z,62.93,
LC08_L2SP_163042_20130520_20200913_02_T1_SR,34015.25632,LC81630422013140LGN02,LANDSAT_8,2013-05-20T07:06:44.049564Z,62.93,
LC08_L1TP_195028_20130520_20200913_02_T1,34047.54461,LC81950282013140LGN02,LANDSAT_8,2013-05-20T10:18:55.681190Z,66.68,
LC08_L2SP_195028_20130520_20200913_02_T1_SR,34047.54461,LC81950282013140LGN02,LANDSAT_8,2013-05-20T10:18:55.681190Z,66.68,
LC08_L1TP_042033_20130520_20200913_02_T1,33973.3695,LC80420332013140LGN03,LANDSAT_8,2013-05-20T18:35:20.645307Z,0.48,"US_R005_0030, US_R005_0039"
LC08_L2SP_042033_20130520_20200913_02_T1_SR,33973.3695,LC80420332013140LGN03,LANDSAT_8,2013-05-20T18:35:20.645307Z,0.48,
LC08_L1TP_074090_20130520_20200912_02_T2,34408.98484,LC80740902013140LGN02,LANDSAT_8,2013-05-20T22:15:50.353562Z,94.2,
LC08_L2SP_074090_20130520_20200912_02_T2_SR,34408.98484,LC80740902013140LGN02,LANDSAT_8,2013-05-20T22:15:50.353562Z,94.2,
LC08_L1TP_170083_20130521_20200912_02_T1,34300.48864,LC81700832013141LGN02,LANDSAT_8,2013-05-21T08:06:21.163646Z,12.44,
LC08_L2SP_170083_20130521_20200912_02_T1_SR,34300.48864,LC81700832013141LGN02,LANDSAT_8,2013-05-21T08:06:21.163646Z,12.44,
LC08_L1GT_186022_20130521_20200913_02_T2,34159.63308,LC81860222013141LGN02,LANDSAT_8,2013-05-21T09:20:55.421112Z,96.08,
LC08_L2SP_186022_20130521_20200913_02_T2_SR,34159.63308,LC81860222013141LGN02,LANDSAT_8,2013-05-21T09:20:55.421112Z,96.08,
LC08_L1TP_218075_20130521_20200913_02_T1,34130.17434,LC82180752013141LGN02,LANDSAT_8,2013-05-21T12:59:48.641773Z,19,
LC08_L2SP_218075_20130521_20200913_02_T1_SR,34130.17434,LC82180752013141LGN02,LANDSAT_8,2013-05-21T12:59:48.641773Z,19,
LC08_L1TP_218076_20130521_20200913_02_T1,34172.3999,LC82180762013141LGN02,LANDSAT_8,2013-05-21T13:00:12.579405Z,48.35,
LC08_L2SP_218076_20130521_20200913_02_T1_SR,34172.3999,LC82180762013141LGN02,LANDSAT_8,2013-05-21T13:00:12.579405Z,48.35,
LC08_L1TP_017036_20130521_20200913_02_T1,35515.66895,LC80170362013141LGN03,LANDSAT_8,2013-05-21T16:02:05.695806Z,26.84,
LC08_L2SP_017036_20130521_20200913_02_T1_SR,35515.66895,LC80170362013141LGN03,LANDSAT_8,2013-05-21T16:02:05.695806Z,26.84,
LC08_L1TP_017037_20130521_20200913_02_T1,35534.07524,LC80170372013141LGN03,LANDSAT_8,2013-05-21T16:02:29.527539Z,27.19,
LC08_L2SP_017037_20130521_20200913_02_T1_SR,35534.07524,LC80170372013141LGN03,LANDSAT_8,2013-05-21T16:02:29.527539Z,27.19,
LC08_L1TP_020030_20130526_20200913_02_T1,34076.40497,LC80200302013146LGN02,LANDSAT_8,2013-05-26T16:18:12.612041Z,4.64,
LC08_L2SP_020030_20130526_20200913_02_T1_SR,34076.40497,LC80200302013146LGN02,LANDSAT_8,2013-05-26T16:18:12.612041Z,4.64,
LC08_L1TP_020031_20130526_20200913_02_T1,34070.47663,LC80200312013146LGN02,LANDSAT_8,2013-05-26T16:18:36.503078Z,26.68,
LC08_L2SP_020031_20130526_20200913_02_T1_SR,34070.47663,LC80200312013146LGN02,LANDSAT_8,2013-05-26T16:18:36.503078Z,26.68,
LC08_L1TP_196027_20130527_20200912_02_T1,34079.29766,LC81960272013147LGN01,LANDSAT_8,2013-05-27T10:24:44.541806Z,24.28,
LC08_L2SP_196027_20130527_20200912_02_T1_SR,34079.29766,LC81960272013147LGN01,LANDSAT_8,2013-05-27T10:24:44.541806Z,24.28,
LC08_L1TP_043032_20130527_20200913_02_T1,33997.23912,LC80430322013147LGN02,LANDSAT_8,2013-05-27T18:41:09.378858Z,97.59,
LC08_L2SP_043032_20130527_20200913_02_T1_SR,33997.23912,LC80430322013147LGN02,LANDSAT_8,2013-05-27T18:41:09.378858Z,97.59,
LC08_L1TP_043033_20130527_20200913_02_T1,34003.00718,LC80430332013147LGN02,LANDSAT_8,2013-05-27T18:41:33.265659Z,80,
LC08_L2SP_043033_20130527_20200913_02_T1_SR,34003.00718,LC80430332013147LGN02,LANDSAT_8,2013-05-27T18:41:33.265659Z,80,
LC08_L1TP_171083_20130528_20200912_02_T1,34273.19409,LC81710832013148LGN01,LANDSAT_8,2013-05-28T08:12:33.508655Z,0.16,ZA_R001_0026
LC08_L2SP_171083_20130528_20200912_02_T1_SR,34273.19409,LC81710832013148LGN01,LANDSAT_8,2013-05-28T08:12:33.508655Z,0.16,
LC08_L1TP_187022_20130528_20200912_02_T1,34155.37712,LC81870222013148LGN01,LANDSAT_8,2013-05-28T09:27:07.812717Z,56.02,
LC08_L2SP_187022_20130528_20200912_02_T1_SR,34155.37712,LC81870222013148LGN01,LANDSAT_8,2013-05-28T09:27:07.812717Z,56.02,
LC08_L1TP_018036_20130528_20200912_02_T1,34018.62893,LC80180362013148LGN01,LANDSAT_8,2013-05-28T16:08:14.457155Z,18.37,
LC08_L2SP_018036_20130528_20200912_02_T1_SR,34018.62893,LC80180362013148LGN01,LANDSAT_8,2013-05-28T16:08:14.457155Z,18.37,
LC08_L1TP_018037_20130528_20200912_02_T1,34025.79733,LC80180372013148LGN01,LANDSAT_8,2013-05-28T16:08:38.343956Z,11.62,
LC08_L2SP_018037_20130528_20200912_02_T1_SR,34025.79733,LC80180372013148LGN01,LANDSAT_8,2013-05-28T16:08:38.343956Z,11.62,
LC08_L1TP_041036_20130529_20200912_02_T1,34019.5126,LC80410362013149LGN01,LANDSAT_8,2013-05-29T18:30:23.374057Z,2.67,
LC08_L2SP_041036_20130529_20200912_02_T1_SR,34019.5126,LC80410362013149LGN01,LANDSAT_8,2013-05-29T18:30:23.374057Z,2.67,
LC08_L1TP_041037_20130529_20200912_02_T1,34027.45834,LC80410372013149LGN01,LANDSAT_8,2013-05-29T18:30:47.265093Z,10.49,
LC08_L2SP_041037_20130529_20200912_02_T1_SR,34027.45834,LC80410372013149LGN01,LANDSAT_8,2013-05-29T18:30:47.265093Z,10.49,
LC08_L1TP_073090_20130529_20200913_02_T1,34406.83,LC80730902013149LGN02,LANDSAT_8,2013-05-29T22:09:41.256690Z,10.8,NZ_R002_0073
LC08_L2SP_073090_20130529_20200913_02_T1_SR,34406.83,LC80730902013149LGN02,LANDSAT_8,2013-05-29T22:09:41.256690Z,10.8,
LC08_L1TP_217076_20130530_20200912_02_T1,34170.29076,LC82170762013150LGN01,LANDSAT_8,2013-05-30T12:54:03.240990Z,95.87,
LC08_L2SP_217076_20130530_20200912_02_T1_SR,34170.29076,LC82170762013150LGN01,LANDSAT_8,2013-05-30T12:54:03.240990Z,95.87,
LC08_L1TP_016039_20130530_20200912_02_T1,34017.95383,LC80160392013150LGN01,LANDSAT_8,2013-05-30T15:57:04.493439Z,16.81,
LC08_L2SP_016039_20130530_20200912_02_T1_SR,34017.95383,LC80160392013150LGN01,LANDSAT_8,2013-05-30T15:57:04.493439Z,16.81,
LC08_L1TP_160043_20130531_20200913_02_T1,33993.73707,LC81600432013151LGN01,LANDSAT_8,2013-05-31T06:48:37.528802Z,0,"AE_R001_0325, AE_R001_0331"
LC08_L2SP_160043_20130531_20200913_02_T1_SR,33993.73707,LC81600432013151LGN01,LANDSAT_8,2013-05-31T06:48:37.528802Z,0,
LC08_L1TP_021030_20130602_20200913_02_T1,34071.13807,LC80210302013153LGN01,LANDSAT_8,2013-06-02T16:24:23.338699Z,83.14,
LC08_L2SP_021030_20130602_20200913_02_T1_SR,34071.13807,LC80210302013153LGN01,LANDSAT_8,2013-06-02T16:24:23.338699Z,83.14,
LC08_L1TP_028031_20130603_20200912_02_T1,34056.57841,LC80280312013154LGN01,LANDSAT_8,2013-06-03T17:08:02.824477Z,0.06,
LC08_L2SP_028031_20130603_20200912_02_T1_SR,34056.57841,LC80280312013154LGN01,LANDSAT_8,2013-06-03T17:08:02.824477Z,0.06,
LC08_L1TP_028032_20130603_20200912_02_T1,34048.52537,LC80280322013154LGN01,LANDSAT_8,2013-06-03T17:08:26.715514Z,0.05,
LC08_L2SP_028032_20130603_20200912_02_T1_SR,34048.52537,LC80280322013154LGN01,LANDSAT_8,2013-06-03T17:08:26.715514Z,0.05,
LC08_L1TP_019036_20130604_20200912_02_T1,34006.90798,LC80190362013155LGN01,LANDSAT_8,2013-06-04T16:14:24.641243Z,34.6,
LC08_L2SP_019036_20130604_20200912_02_T1_SR,34006.90798,LC80190362013155LGN01,LANDSAT_8,2013-06-04T16:14:24.641243Z,34.6,
LC08_L1TP_115034_20130605_20200913_02_T1,34030.78,LC81150342013156LGN01,LANDSAT_8,2013-06-05T02:06:55.016553Z,23.62,
LC08_L2SP_115034_20130605_20200913_02_T1_SR,34030.78,LC81150342013156LGN01,LANDSAT_8,2013-06-05T02:06:55.016553Z,23.62,
LC08_L1TP_163042_20130605_20200913_02_T1,34004.67234,LC81630422013156LGN01,LANDSAT_8,2013-06-05T07:06:45.314605Z,11.26,
LC08_L2SP_163042_20130605_20200913_02_T1_SR,34004.67234,LC81630422013156LGN01,LANDSAT_8,2013-06-05T07:06:45.314605Z,11.26,
LC08_L1TP_195027_20130605_20200913_02_T1,34042.85801,LC81950272013156LGN01,LANDSAT_8,2013-06-05T10:18:32.995866Z,7.51,"CH_R001_0000, CH_R001_0002, CH_R001_0004, CH_R001_0010, CH_R001_0011, CH_R001_0013, CH_R001_0014, CH_R001_0015, CH_R001_0022, CH_R001_0024, CH_R001_0031, CH_R001_0036, CH_R001_0039, CH_R001_0040, CH_R001_0043, CH_R001_0048, CH_R002_0012, CH_Rxxx_0026, CH_Rxxx_0060, CH_Rxxx_0061, CH_Rxxx_0079, CH_Rxxx_0080"
LC08_L2SP_195027_20130605_20200913_02_T1_SR,34042.85801,LC81950272013156LGN01,LANDSAT_8,2013-06-05T10:18:32.995866Z,7.51,
LC08_L1TP_195028_20130605_20200913_02_T1,34034.19572,LC81950282013156LGN01,LANDSAT_8,2013-06-05T10:18:56.882667Z,25.57,
LC08_L2SP_195028_20130605_20200913_02_T1_SR,34034.19572,LC81950282013156LGN01,LANDSAT_8,2013-06-05T10:18:56.882667Z,25.57,
LC08_L1TP_042033_20130605_20200913_02_T1,33960.18707,LC80420332013156LGN01,LANDSAT_8,2013-06-05T18:35:21.601031Z,0.17,US_R005_0030
LC08_L2SP_042033_20130605_20200913_02_T1_SR,33960.18707,LC80420332013156LGN01,LANDSAT_8,2013-06-05T18:35:21.601031Z,0.17,
LC08_L1TP_074090_20130605_20200913_02_T1,34398.67841,LC80740902013156LGN01,LANDSAT_8,2013-06-05T22:15:51.038153Z,15.67,
LC08_L2SP_074090_20130605_20200913_02_T1_SR,34398.67841,LC80740902013156LGN01,LANDSAT_8,2013-06-05T22:15:51.038153Z,15.67,
LC08_L1TP_170083_20130606_20200913_02_T1,34278.14645,LC81700832013157LGN01,LANDSAT_8,2013-06-06T08:06:21.581291Z,0,
LC08_L2SP_170083_20130606_20200913_02_T1_SR,34278.14645,LC81700832013157LGN01,LANDSAT_8,2013-06-06T08:06:21.581291Z,0,
LC08_L1TP_186022_20130606_20200912_02_T1,34145.85535,LC81860222013157LGN01,LANDSAT_8,2013-06-06T09:20:55.965829Z,14.41,
LC08_L2SP_186022_20130606_20200912_02_T1_SR,34145.85535,LC81860222013157LGN01,LANDSAT_8,2013-06-06T09:20:55.965829Z,14.41,
LC08_L1TP_218075_20130606_20200912_02_T1,34121.81816,LC82180752013157LGN01,LANDSAT_8,2013-06-06T12:59:48.940768Z,65.66,
LC08_L2SP_218075_20130606_20200912_02_T1_SR,34121.81816,LC82180752013157LGN01,LANDSAT_8,2013-06-06T12:59:48.940768Z,65.66,
LC08_L1TP_218076_20130606_20200912_02_T1,34153.33256,LC82180762013157LGN01,LANDSAT_8,2013-06-06T13:00:12.882637Z,12.3,
LC08_L2SP_218076_20130606_20200912_02_T1_SR,34153.33256,LC82180762013157LGN01,LANDSAT_8,2013-06-06T13:00:12.882637Z,12.3,
LC08_L1GT_017039_20130606_20200912_02_T2,34014.55972,LC80170392013157LGN02,LANDSAT_8,2013-06-06T16:03:14.164718Z,57.06,
LC08_L2SP_017039_20130606_20200912_02_T2_SR,34014.55972,LC80170392013157LGN02,LANDSAT_8,2013-06-06T16:03:14.164718Z,57.06,
LC08_L1TP_029031_20130610_20200912_02_T1,34048.19838,LC80290312013161LGN02,LANDSAT_8,2013-06-10T17:14:11.470099Z,26.64,
LC08_L2SP_029031_20130610_20200912_02_T1_SR,34048.19838,LC80290312013161LGN02,LANDSAT_8,2013-06-10T17:14:11.470099Z,26.64,
LC08_L1TP_020030_20130611_20200912_02_T1,34071.26869,LC80200302013162LGN02,LANDSAT_8,2013-06-11T16:18:09.728730Z,64.14,
LC08_L2SP_020030_20130611_20200912_02_T1_SR,34071.26869,LC80200302013162LGN02,LANDSAT_8,2013-06-11T16:18:09.728730Z,64.14,
LC08_L1TP_020031_20130611_20200912_02_T1,34061.64429,LC80200312013162LGN02,LANDSAT_8,2013-06-11T16:18:33.615531Z,17,
LC08_L2SP_020031_20130611_20200912_02_T1_SR,34061.64429,LC80200312013162LGN02,LANDSAT_8,2013-06-11T16:18:33.615531Z,17,
LC08_L1TP_196027_20130612_20200912_02_T1,34068.28314,LC81960272013163LGN01,LANDSAT_8,2013-06-12T10:24:41.238878Z,67.75,
LC08_L2SP_196027_20130612_20200912_02_T1_SR,34068.28314,LC81960272013163LGN01,LANDSAT_8,2013-06-12T10:24:41.238878Z,67.75,
LC08_L1TP_043032_20130612_20200912_02_T1,33983.1224,LC80430322013163LGN01,LANDSAT_8,2013-06-12T18:41:05.876720Z,2.92,
LC08_L2SP_043032_20130612_20200912_02_T1_SR,33983.1224,LC80430322013163LGN01,LANDSAT_8,2013-06-12T18:41:05.876720Z,2.92,
LC08_L1TP_043033_20130612_20200912_02_T1,33976.28,LC80430332013163LGN01,LANDSAT_8,2013-06-12T18:41:29.759285Z,6.88,US_R005_0017
LC08_L2SP_043033_20130612_20200912_02_T1_SR,33976.28,LC80430332013163LGN01,LANDSAT_8,2013-06-12T18:41:29.759285Z,6.88,
LC08_L1TP_171083_20130613_20200912_02_T1,34268.91719,LC81710832013164LGN02,LANDSAT_8,2013-06-13T08:12:29.540393Z,0.41,ZA_R001_0026
LC08_L2SP_171083_20130613_20200912_02_T1_SR,34268.91719,LC81710832013164LGN02,LANDSAT_8,2013-06-13T08:12:29.540393Z,0.41,
LC08_L1TP_187022_20130613_20200912_02_T1,34138.30161,LC81870222013164LGN01,LANDSAT_8,2013-06-13T09:27:04.001172Z,56.72,
LC08_L2SP_187022_20130613_20200912_02_T1_SR,34138.30161,LC81870222013164LGN01,LANDSAT_8,2013-06-13T09:27:04.001172Z,56.72,
LC08_L1TP_219076_20130613_20200912_02_T1,34144.68035,LC82190762013164LGN01,LANDSAT_8,2013-06-13T13:06:20.799356Z,38.52,
LC08_L2SP_219076_20130613_20200912_02_T1_SR,34144.68035,LC82190762013164LGN01,LANDSAT_8,2013-06-13T13:06:20.799356Z,38.52,
LC08_L1TP_018036_20130613_20200912_02_T1,34002.06452,LC80180362013164LGN02,LANDSAT_8,2013-06-13T16:08:10.450674Z,1.66,
LC08_L2SP_018036_20130613_20200912_02_T1_SR,34002.06452,LC80180362013164LGN02,LANDSAT_8,2013-06-13T16:08:10.450674Z,1.66,
LC08_L1TP_018037_20130613_20200912_02_T1,34010.68069,LC80180372013164LGN02,LANDSAT_8,2013-06-13T16:08:34.337474Z,1.97,
LC08_L2SP_018037_20130613_20200912_02_T1_SR,34010.68069,LC80180372013164LGN02,LANDSAT_8,2013-06-13T16:08:34.337474Z,1.97,
LC08_L1TP_194027_20130614_20200912_02_T1,34047.14361,LC81940272013165LGN01,LANDSAT_8,2013-06-14T10:12:18.618847Z,77.84,
LC08_L2SP_194027_20130614_20200912_02_T1_SR,34047.14361,LC81940272013165LGN01,LANDSAT_8,2013-06-14T10:12:18.618847Z,77.84,
LC08_L1TP_041036_20130614_20200912_02_T1,34000.06,LC80410362013165LGN01,LANDSAT_8,2013-06-14T18:30:18.786966Z,10.73,
LC08_L2SP_041036_20130614_20200912_02_T1_SR,34000.06,LC80410362013165LGN01,LANDSAT_8,2013-06-14T18:30:18.786966Z,10.73,
LC08_L1TP_041037_20130614_20200912_02_T1,34008.94715,LC80410372013165LGN01,LANDSAT_8,2013-06-14T18:30:42.673767Z,87.73,
LC08_L2SP_041037_20130614_20200912_02_T1_SR,34008.94715,LC80410372013165LGN01,LANDSAT_8,2013-06-14T18:30:42.673767Z,87.73,
LC08_L1TP_016039_20130615_20200912_02_T1,34004.56142,LC80160392013166LGN05,LANDSAT_8,2013-06-15T15:56:59.427550Z,35.41,
LC08_L2SP_016039_20130615_20200912_02_T1_SR,34004.56142,LC80160392013166LGN05,LANDSAT_8,2013-06-15T15:56:59.427550Z,35.41,
LC08_L1TP_160043_20130616_20200912_02_T1,33973.72794,LC81600432013167LGN01,LANDSAT_8,2013-06-16T06:48:32.115461Z,0,"AE_R001_0225, AE_R001_0316, AE_R001_0325, AE_R001_0331, AE_R001_0350"
LC08_L2SP_160043_20130616_20200912_02_T1_SR,33973.72794,LC81600432013167LGN01,LANDSAT_8,2013-06-16T06:48:32.115461Z,0,
LC08_L1TP_021030_20130618_20200912_02_T1,34061.33816,LC80210302013169LGN01,LANDSAT_8,2013-06-18T16:24:16.764145Z,4.29,
LC08_L2SP_021030_20130618_20200912_02_T1_SR,34061.33816,LC80210302013169LGN01,LANDSAT_8,2013-06-18T16:24:16.764145Z,4.29,
LC08_L1TP_028031_20130619_20200912_02_T1,34044.64,LC80280312013170LGN01,LANDSAT_8,2013-06-19T17:07:55.758277Z,39.35,
LC08_L2SP_028031_20130619_20200912_02_T1_SR,34044.64,LC80280312013170LGN01,LANDSAT_8,2013-06-19T17:07:55.758277Z,39.35,
LC08_L1TP_028032_20130619_20200912_02_T1,34027.86529,LC80280322013170LGN01,LANDSAT_8,2013-06-19T17:08:19.645078Z,28.93,
LC08_L2SP_028032_20130619_20200912_02_T1_SR,34027.86529,LC80280322013170LGN01,LANDSAT_8,2013-06-19T17:08:19.645078Z,28.93,
LC08_L1TP_019036_20130620_20200912_02_T1,33988.25844,LC80190362013171LGN02,LANDSAT_8,2013-06-20T16:14:17.096238Z,37.42,
LC08_L2SP_019036_20130620_20200912_02_T1_SR,33988.25844,LC80190362013171LGN02,LANDSAT_8,2013-06-20T16:14:17.096238Z,37.42,
LC08_L1TP_115034_20130621_20200912_02_T1,34016.86524,LC81150342013172LGN01,LANDSAT_8,2013-06-21T02:06:47.285142Z,99.06,
LC08_L2SP_115034_20130621_20200912_02_T1_SR,34016.86524,LC81150342013172LGN01,LANDSAT_8,2013-06-21T02:06:47.285142Z,99.06,
LC08_L1TP_163042_20130621_20200912_02_T1,33979.43151,LC81630422013172LGN01,LANDSAT_8,2013-06-21T07:06:37.460335Z,3.89,
LC08_L2SP_163042_20130621_20200912_02_T1_SR,33979.43151,LC81630422013172LGN01,LANDSAT_8,2013-06-21T07:06:37.460335Z,3.89,
LC08_L1TP_195027_20130621_20200912_02_T1,34050.9897,LC81950272013172LGN01,LANDSAT_8,2013-06-21T10:18:25.124643Z,52.92,
LC08_L2SP_195027_20130621_20200912_02_T1_SR,34050.9897,LC81950272013172LGN01,LANDSAT_8,2013-06-21T10:18:25.124643Z,52.92,
LC08_L1TP_195028_20130621_20200912_02_T1,34029.64729,LC81950282013172LGN01,LANDSAT_8,2013-06-21T10:18:49.007208Z,48.18,
LC08_L2SP_195028_20130621_20200912_02_T1_SR,34029.64729,LC81950282013172LGN01,LANDSAT_8,2013-06-21T10:18:49.007208Z,48.18,
LC08_L1TP_042033_20130621_20200912_02_T1,33946.94745,LC80420332013172LGN01,LANDSAT_8,2013-06-21T18:35:13.632336Z,0.13,"US_R005_0029, US_R005_0039"
LC08_L2SP_042033_20130621_20200912_02_T1_SR,33946.94745,LC80420332013172LGN01,LANDSAT_8,2013-06-21T18:35:13.632336Z,0.13,
LC08_L1GT_074090_20130621_20200912_02_T2,34403.29137,LC80740902013172LGN01,LANDSAT_8,2013-06-21T22:15:43.094864Z,97.79,
LC08_L2SP_074090_20130621_20200912_02_T2_SR,34403.29137,LC80740902013172LGN01,LANDSAT_8,2013-06-21T22:15:43.094864Z,97.79,
LC08_L1TP_170083_20130622_20200912_02_T1,34279.04616,LC81700832013173LGN01,LANDSAT_8,2013-06-22T08:06:13.981068Z,10.62,
LC08_L2SP_170083_20130622_20200912_02_T1_SR,34279.04616,LC81700832013173LGN01,LANDSAT_8,2013-06-22T08:06:13.981068Z,10.62,
LC08_L1TP_186022_20130622_20200912_02_T1,34134.8114,LC81860222013173LGN01,LANDSAT_8,2013-06-22T09:20:48.556218Z,39.27,
LC08_L2SP_186022_20130622_20200912_02_T1_SR,34134.8114,LC81860222013173LGN01,LANDSAT_8,2013-06-22T09:20:48.556218Z,39.27,
LC08_L1TP_218076_20130622_20200912_02_T1,34150.50983,LC82180762013173LGN01,LANDSAT_8,2013-06-22T13:00:05.460299Z,99.98,
LC08_L2SP_218076_20130622_20200912_02_T1_SR,34150.50983,LC82180762013173LGN01,LANDSAT_8,2013-06-22T13:00:05.460299Z,99.98,
LC08_L1TP_017039_20130622_20200912_02_T1,33998.27694,LC80170392013173LGN01,LANDSAT_8,2013-06-22T16:03:06.932990Z,68.66,
LC08_L2SP_017039_20130622_20200912_02_T1_SR,33998.27694,LC80170392013173LGN01,LANDSAT_8,2013-06-22T16:03:06.932990Z,68.66,
LC08_L1TP_029031_20130626_20200912_02_T1,34032.35272,LC80290312013177LGN02,LANDSAT_8,2013-06-26T17:14:07.618693Z,23,
LC08_L2SP_029031_20130626_20200912_02_T1_SR,34032.35272,LC80290312013177LGN02,LANDSAT_8,2013-06-26T17:14:07.618693Z,23,
LC08_L1TP_020030_20130627_20200912_02_T1,34050.03017,LC80200302013178LGN02,LANDSAT_8,2013-06-27T16:18:06.673839Z,42.9,
LC08_L2SP_020030_20130627_20200912_02_T1_SR,34050.03017,LC80200302013178LGN02,LANDSAT_8,2013-06-27T16:18:06.673839Z,42.9,
LC08_L1TP_020031_20130627_20200912_02_T1,34047.39867,LC80200312013178LGN02,LANDSAT_8,2013-06-27T16:18:30.560640Z,49.99,
LC08_L2SP_020031_20130627_20200912_02_T1_SR,34047.39867,LC80200312013178LGN02,LANDSAT_8,2013-06-27T16:18:30.560640Z,49.99,
