id,area_kmsq,nitf:primary_image_identifier,nitf:auxiliary_image_identifier,nitf:source,mission,datetime,eo:cloud_cover,annotated_sites
10JUL16162947-P1BS-011875999010_01_P002,202.6187627,P1052DD000,16JUL10WV021100010JUL16162947-P1BS-011875999010_01_P002,DigitalGlobe Acquired Image,WV02,2010-07-16T16:29:47Z,50,
10JUL16162947-M1BS-011875999010_01_P002,203.2607028,M1052DD000,16JUL10WV021100010JUL16162947-M1BS-011875999010_01_P002,DigitalGlobe Acquired Image,WV02,2010-07-16T16:29:47Z,50,
10JUL20093226-P1BS-011778466010_01_P001,101.4894348,P1040E8100,20JUL10GE010600010JUL20093226-P1BS-011778466010_01_P001,DigitalGlobe Acquired Image,GE01,2010-07-20T09:32:26Z,11,
10JUL20093226-M1BS-011778466010_01_P001,101.5224014,M1040E8100,20JUL10GE010600010JUL20093226-M1BS-011778466010_01_P001,DigitalGlobe Acquired Image,GE01,2010-07-20T09:32:26Z,11,
10JUL22161214-P1BS-011876007010_01_P001,290.5695695,P106C30500,22JUL10WV021200010JUL22161214-P1BS-011876007010_01_P001,DigitalGlobe Acquired Image,WV02,2010-07-22T16:12:14Z,12,
10JUL22161214-M1BS-011876007010_01_P001,291.4120402,M106C30500,22JUL10WV021200010JUL22161214-M1BS-011876007010_01_P001,DigitalGlobe Acquired Image,WV02,2010-07-22T16:12:14Z,12,
10JUL22161215-P1BS-011876007010_01_P002,161.0613342,P106C30500,22JUL10WV021200010JUL22161215-P1BS-011876007010_01_P002,DigitalGlobe Acquired Image,WV02,2010-07-22T16:12:15Z,35,
10JUL22161215-M1BS-011876007010_01_P002,161.5437129,M106C30500,22JUL10WV021200010JUL22161215-M1BS-011876007010_01_P002,DigitalGlobe Acquired Image,WV02,2010-07-22T16:12:15Z,35,
10JUL27162927-P1BS-011876017010_01_P001,267.8626541,P10641D600,27JUL10WV021200010JUL27162927-P1BS-011876017010_01_P001,DigitalGlobe Acquired Image,WV02,2010-07-27T16:29:27Z,11,
10JUL27162927-M1BS-011876017010_01_P001,268.7032696,M10641D600,27JUL10WV021200010JUL27162927-M1BS-011876017010_01_P001,DigitalGlobe Acquired Image,WV02,2010-07-27T16:29:27Z,11,
10JUL27162928-P1BS-011876017010_01_P002,203.4656033,P10641D600,27JUL10WV021200010JUL27162928-P1BS-011876017010_01_P002,DigitalGlobe Acquired Image,WV02,2010-07-27T16:29:28Z,7,
10JUL27162928-M1BS-011876017010_01_P002,204.1111027,M10641D600,27JUL10WV021200010JUL27162928-M1BS-011876017010_01_P002,DigitalGlobe Acquired Image,WV02,2010-07-27T16:29:28Z,7,US_R003_0076
10AUG18162944-P1BS-011875997010_01_P001,268.732807,P10624F500,18AUG10WV021100010AUG18162944-P1BS-011875997010_01_P001,DigitalGlobe Acquired Image,WV02,2010-08-18T16:29:44Z,10,
10AUG18162944-M1BS-011875997010_01_P001,269.1818156,M10624F500,18AUG10WV021100010AUG18162944-M1BS-011875997010_01_P001,DigitalGlobe Acquired Image,WV02,2010-08-18T16:29:44Z,10,
10AUG18162945-P1BS-011875997010_01_P002,204.7409973,P10624F500,18AUG10WV021100010AUG18162945-P1BS-011875997010_01_P002,DigitalGlobe Acquired Image,WV02,2010-08-18T16:29:45Z,1,
10AUG18162945-M1BS-011875997010_01_P002,205.2412195,M10624F500,18AUG10WV021100010AUG18162945-M1BS-011875997010_01_P002,DigitalGlobe Acquired Image,WV02,2010-08-18T16:29:45Z,1,US_R003_0076
10SEP03162512-P1BS-011876019010_01_P003,342.0544036,P10FCB1F00,03SEP10WV011100010SEP03162512-P1BS-011876019010_01_P003,DigitalGlobe Acquired Image,WV01,2010-09-03T16:25:12Z,3,
10SEP03162513-P1BS-011876019010_01_P004,342.0589375,P10FCB1F00,03SEP10WV011100010SEP03162513-P1BS-011876019010_01_P004,DigitalGlobe Acquired Image,WV01,2010-09-03T16:25:13Z,4,
10SEP03162514-P1BS-011876019010_01_P005,341.530329,P10FCB1F00,03SEP10WV011100010SEP03162514-P1BS-011876019010_01_P005,DigitalGlobe Acquired Image,WV01,2010-09-03T16:25:14Z,8,US_R003_0069
10SEP09163006-P1BS-011876020010_01_P001,268.3439457,P106445B00,09SEP10WV021200010SEP09163006-P1BS-011876020010_01_P001,DigitalGlobe Acquired Image,WV02,2010-09-09T16:30:06Z,15,
10SEP09163006-M1BS-011876020010_01_P001,269.3849172,M106445B00,09SEP10WV021200010SEP09163006-M1BS-011876020010_01_P001,DigitalGlobe Acquired Image,WV02,2010-09-09T16:30:06Z,15,
10SEP09163007-P1BS-011876020010_01_P002,204.8971252,P106445B00,09SEP10WV021200010SEP09163007-P1BS-011876020010_01_P002,DigitalGlobe Acquired Image,WV02,2010-09-09T16:30:07Z,13,
10SEP09163007-M1BS-011876020010_01_P002,205.5445089,M106445B00,09SEP10WV021200010SEP09163007-M1BS-011876020010_01_P002,DigitalGlobe Acquired Image,WV02,2010-09-09T16:30:07Z,13,
10SEP17164015-P1BS-011876000010_01_P001,290.0046994,P106576500,17SEP10WV021200010SEP17164015-P1BS-011876000010_01_P001,DigitalGlobe Acquired Image,WV02,2010-09-17T16:40:15Z,3,
10SEP17164015-M1BS-011876000010_01_P001,290.8489243,M106576500,17SEP10WV021200010SEP17164015-M1BS-011876000010_01_P001,DigitalGlobe Acquired Image,WV02,2010-09-17T16:40:15Z,3,
10SEP17164016-P1BS-011876000010_01_P002,199.1542243,P106576500,17SEP10WV021200010SEP17164016-P1BS-011876000010_01_P002,DigitalGlobe Acquired Image,WV02,2010-09-17T16:40:16Z,4,
10SEP17164016-M1BS-011876000010_01_P002,199.6105149,M106576500,17SEP10WV021200010SEP17164016-M1BS-011876000010_01_P002,DigitalGlobe Acquired Image,WV02,2010-09-17T16:40:16Z,4,
10SEP20163109-P1BS-011876021010_01_P001,246.5686239,P107448F00,20SEP10WV021100010SEP20163109-P1BS-011876021010_01_P001,DigitalGlobe Acquired Image,WV02,2010-09-20T16:31:09Z,3,
10SEP20163109-M1BS-011876021010_01_P001,247.0091843,M107448F00,20SEP10WV021100010SEP20163109-M1BS-011876021010_01_P001,DigitalGlobe Acquired Image,WV02,2010-09-20T16:31:09Z,3,
10SEP20163110-P1BS-011876021010_01_P002,142.6095129,P107448F00,20SEP10WV021100010SEP20163110-P1BS-011876021010_01_P002,DigitalGlobe Acquired Image,WV02,2010-09-20T16:31:10Z,3,
10SEP20163110-M1BS-011876021010_01_P002,142.9898788,M107448F00,20SEP10WV021100010SEP20163110-M1BS-011876021010_01_P002,DigitalGlobe Acquired Image,WV02,2010-09-20T16:31:10Z,3,
10SEP25101122-P1BS-011778467010_01_P001,117.4895978,P10223E000,25SEP10GE010700010SEP25101122-P1BS-011778467010_01_P001,DigitalGlobe Acquired Image,GE01,2010-09-25T10:11:22Z,0,
10SEP25101122-M1BS-011778467010_01_P001,117.5413351,M10223E000,25SEP10GE010700010SEP25101122-M1BS-011778467010_01_P001,DigitalGlobe Acquired Image,GE01,2010-09-25T10:11:22Z,0,
10OCT01163154-P1BS-011876013010_01_P001,262.0283819,P107A2CF00,01OCT10WV021100010OCT01163154-P1BS-011876013010_01_P001,DigitalGlobe Acquired Image,WV02,2010-10-01T16:31:54Z,4,
10OCT01163154-M1BS-011876013010_01_P001,262.684799,M107A2CF00,01OCT10WV021100010OCT01163154-M1BS-011876013010_01_P001,DigitalGlobe Acquired Image,WV02,2010-10-01T16:31:54Z,4,
10OCT01163155-P1BS-011876013010_01_P002,147.4635781,P107A2CF00,01OCT10WV021100010OCT01163155-P1BS-011876013010_01_P002,DigitalGlobe Acquired Image,WV02,2010-10-01T16:31:55Z,1,
10OCT01163155-M1BS-011876013010_01_P002,147.9515352,M107A2CF00,01OCT10WV021100010OCT01163155-M1BS-011876013010_01_P002,DigitalGlobe Acquired Image,WV02,2010-10-01T16:31:55Z,1,
10OCT07161338-P1BS-011876014010_01_P001,296.5640327,P107084C00,07OCT10WV021200010OCT07161338-P1BS-011876014010_01_P001,DigitalGlobe Acquired Image,WV02,2010-10-07T16:13:38Z,0,
10OCT07161338-M1BS-011876014010_01_P001,297.4095225,M107084C00,07OCT10WV021200010OCT07161338-M1BS-011876014010_01_P001,DigitalGlobe Acquired Image,WV02,2010-10-07T16:13:38Z,0,
10OCT07161339-P1BS-011876014010_01_P002,169.381367,P107084C00,07OCT10WV021200010OCT07161339-P1BS-011876014010_01_P002,DigitalGlobe Acquired Image,WV02,2010-10-07T16:13:39Z,0,
10OCT07161339-M1BS-011876014010_01_P002,169.8791101,M107084C00,07OCT10WV021200010OCT07161339-M1BS-011876014010_01_P002,DigitalGlobe Acquired Image,WV02,2010-10-07T16:13:39Z,0,
10OCT15162207-P1BS-011876030010_01_P002,323.6357627,P107D5DB00,15OCT10WV021200010OCT15162207-P1BS-011876030010_01_P002,DigitalGlobe Acquired Image,WV02,2010-10-15T16:22:07Z,4,
10OCT15162207-M1BS-011876030010_01_P002,324.5689763,M107D5DB00,15OCT10WV021200010OCT15162207-M1BS-011876030010_01_P002,DigitalGlobe Acquired Image,WV02,2010-10-15T16:22:07Z,4,
10OCT15162208-P1BS-011876030010_01_P003,260.4396018,P107D5DB00,15OCT10WV021200010OCT15162208-P1BS-011876030010_01_P003,DigitalGlobe Acquired Image,WV02,2010-10-15T16:22:08Z,2,
10OCT15162208-M1BS-011876030010_01_P003,261.5909714,M107D5DB00,15OCT10WV021200010OCT15162208-M1BS-011876030010_01_P003,DigitalGlobe Acquired Image,WV02,2010-10-15T16:22:08Z,2,
10OCT15162220-P1BS-011876010010_01_P001,277.8201407,P107514100,15OCT10WV021200010OCT15162220-P1BS-011876010010_01_P001,DigitalGlobe Acquired Image,WV02,2010-10-15T16:22:20Z,2,
10OCT15162220-M1BS-011876010010_01_P001,278.4373917,M107514100,15OCT10WV021200010OCT15162220-M1BS-011876010010_01_P001,DigitalGlobe Acquired Image,WV02,2010-10-15T16:22:20Z,2,
10OCT15162221-P1BS-011876010010_01_P002,193.3365459,P107514100,15OCT10WV021200010OCT15162221-P1BS-011876010010_01_P002,DigitalGlobe Acquired Image,WV02,2010-10-15T16:22:21Z,2,
10OCT15162221-M1BS-011876010010_01_P002,193.9323473,M107514100,15OCT10WV021200010OCT15162221-M1BS-011876010010_01_P002,DigitalGlobe Acquired Image,WV02,2010-10-15T16:22:21Z,2,
10OCT15163720-P1BS-011876003010_01_P001,338.6812215,P10FC5E200,15OCT10WV011200010OCT15163720-P1BS-011876003010_01_P001,DigitalGlobe Acquired Image,WV01,2010-10-15T16:37:20Z,4,
10OCT15163721-P1BS-011876003010_01_P002,126.711713,P10FC5E200,15OCT10WV011200010OCT15163721-P1BS-011876003010_01_P002,DigitalGlobe Acquired Image,WV01,2010-10-15T16:37:21Z,3,
10OCT16095024-P1BS-011778428010_01_P001,107.3345611,P10F731600,16OCT10WV010700010OCT16095024-P1BS-011778428010_01_P001,DigitalGlobe Acquired Image,WV01,2010-10-16T09:50:24Z,3,"LT_R001_0044, LT_R001_0104"
10OCT24162656-P1BS-011876026010_01_P001,340.711655,P10E7E4E00,24OCT10WV011100010OCT24162656-P1BS-011876026010_01_P001,DigitalGlobe Acquired Image,WV01,2010-10-24T16:26:56Z,4,
10OCT24162657-P1BS-011876026010_01_P002,116.1846097,P10E7E4E00,24OCT10WV011100010OCT24162657-P1BS-011876026010_01_P002,DigitalGlobe Acquired Image,WV01,2010-10-24T16:26:57Z,7,
10OCT26162300-P1BS-011876033010_01_P001,276.9098635,P107C75000,26OCT10WV021100010OCT26162300-P1BS-011876033010_01_P001,DigitalGlobe Acquired Image,WV02,2010-10-26T16:23:00Z,16,
10OCT26162300-M1BS-011876033010_01_P001,277.4619934,M107C75000,26OCT10WV021100010OCT26162300-M1BS-011876033010_01_P001,DigitalGlobe Acquired Image,WV02,2010-10-26T16:23:00Z,16,
10OCT26162301-P1BS-011876033010_01_P002,194.4705848,P107C75000,26OCT10WV021100010OCT26162301-P1BS-011876033010_01_P002,DigitalGlobe Acquired Image,WV02,2010-10-26T16:23:01Z,15,
10OCT26162301-M1BS-011876033010_01_P002,195.1293258,M107C75000,26OCT10WV021100010OCT26162301-M1BS-011876033010_01_P002,DigitalGlobe Acquired Image,WV02,2010-10-26T16:23:01Z,15,
10OCT29161452-P1BS-011876027010_01_P001,293.4404395,P107838F00,29OCT10WV021100010OCT29161452-P1BS-011876027010_01_P001,DigitalGlobe Acquired Image,WV02,2010-10-29T16:14:52Z,0,
10OCT29161452-M1BS-011876027010_01_P001,294.2856032,M107838F00,29OCT10WV021100010OCT29161452-M1BS-011876027010_01_P001,DigitalGlobe Acquired Image,WV02,2010-10-29T16:14:52Z,0,US_R001_0040
10OCT29161453-P1BS-011876027010_01_P002,202.7127748,P107838F00,29OCT10WV021100010OCT29161453-P1BS-011876027010_01_P002,DigitalGlobe Acquired Image,WV02,2010-10-29T16:14:53Z,0,
10OCT29161453-M1BS-011876027010_01_P002,203.1365464,M107838F00,29OCT10WV021100010OCT29161453-M1BS-011876027010_01_P002,DigitalGlobe Acquired Image,WV02,2010-10-29T16:14:53Z,0,
10NOV06162354-P1BS-011876011010_01_P001,263.3509004,P107341400,06NOV10WV021100010NOV06162354-P1BS-011876011010_01_P001,DigitalGlobe Acquired Image,WV02,2010-11-06T16:23:54Z,2,
10NOV06162354-M1BS-011876011010_01_P001,263.9147604,M107341400,06NOV10WV021100010NOV06162354-M1BS-011876011010_01_P001,DigitalGlobe Acquired Image,WV02,2010-11-06T16:23:54Z,2,US_R001_0040
10NOV06162355-P1BS-011876011010_01_P002,154.0300008,P107341400,06NOV10WV021100010NOV06162355-P1BS-011876011010_01_P002,DigitalGlobe Acquired Image,WV02,2010-11-06T16:23:55Z,2,
10NOV06162355-M1BS-011876011010_01_P002,154.1249125,M107341400,06NOV10WV021100010NOV06162355-M1BS-011876011010_01_P002,DigitalGlobe Acquired Image,WV02,2010-11-06T16:23:55Z,2,
10NOV09161516-P1BS-011876032010_01_P001,300.5681766,P10765DE00,09NOV10WV021100010NOV09161516-P1BS-011876032010_01_P001,DigitalGlobe Acquired Image,WV02,2010-11-09T16:15:16Z,0,
10NOV09161516-M1BS-011876032010_01_P001,301.4158554,M10765DE00,09NOV10WV021100010NOV09161516-M1BS-011876032010_01_P001,DigitalGlobe Acquired Image,WV02,2010-11-09T16:15:16Z,0,US_R001_0040
10NOV09161517-P1BS-011876032010_01_P002,176.6729431,P10765DE00,09NOV10WV021100010NOV09161517-P1BS-011876032010_01_P002,DigitalGlobe Acquired Image,WV02,2010-11-09T16:15:17Z,0,
10NOV09161517-M1BS-011876032010_01_P002,177.1843259,M10765DE00,09NOV10WV021100010NOV09161517-M1BS-011876032010_01_P002,DigitalGlobe Acquired Image,WV02,2010-11-09T16:15:17Z,0,
10NOV23162512-P1BS-011876025010_01_P001,326.5416791,P1104CE500,23NOV10WV011200010NOV23162512-P1BS-011876025010_01_P001,DigitalGlobe Acquired Image,WV01,2010-11-23T16:25:12Z,25,
10NOV23162513-P1BS-011876025010_01_P002,113.9193808,P1104CE500,23NOV10WV011200010NOV23162513-P1BS-011876025010_01_P002,DigitalGlobe Acquired Image,WV01,2010-11-23T16:25:13Z,54,
10DEC06163523-P1BS-011876018010_01_P002,279.098615,P10764AD00,06DEC10WV021200010DEC06163523-P1BS-011876018010_01_P002,DigitalGlobe Acquired Image,WV02,2010-12-06T16:35:23Z,3,
10DEC06163523-M1BS-011876018010_01_P002,280.0121091,M10764AD00,06DEC10WV021200010DEC06163523-M1BS-011876018010_01_P002,DigitalGlobe Acquired Image,WV02,2010-12-06T16:35:23Z,3,US_R001_0040
10DEC06163524-P1BS-011876018010_01_P003,279.6697442,P10764AD00,06DEC10WV021200010DEC06163524-P1BS-011876018010_01_P003,DigitalGlobe Acquired Image,WV02,2010-12-06T16:35:24Z,3,
10DEC06163524-M1BS-011876018010_01_P003,280.3736123,M10764AD00,06DEC10WV021200010DEC06163524-M1BS-011876018010_01_P003,DigitalGlobe Acquired Image,WV02,2010-12-06T16:35:24Z,3,US_R001_0003
10DEC14163120-P1BS-011876029010_01_P001,304.3320291,P110339400,14DEC10WV011100010DEC14163120-P1BS-011876029010_01_P001,DigitalGlobe Acquired Image,WV01,2010-12-14T16:31:20Z,2,US_R001_0040
10DEC14163122-P1BS-011876029010_01_P002,94.13985933,P110339400,14DEC10WV011100010DEC14163122-P1BS-011876029010_01_P002,DigitalGlobe Acquired Image,WV01,2010-12-14T16:31:22Z,2,
10DEC20162637-P1BS-011876028010_01_P002,268.0828682,P108405000,20DEC10WV021100010DEC20162637-P1BS-011876028010_01_P002,DigitalGlobe Acquired Image,WV02,2010-12-20T16:26:37Z,1,
10DEC20162637-M1BS-011876028010_01_P002,268.9940387,M108405000,20DEC10WV021100010DEC20162637-M1BS-011876028010_01_P002,DigitalGlobe Acquired Image,WV02,2010-12-20T16:26:37Z,1,US_R001_0040
10DEC20162639-P1BS-011876028010_01_P003,267.9451414,P108405000,20DEC10WV021100010DEC20162639-P1BS-011876028010_01_P003,DigitalGlobe Acquired Image,WV02,2010-12-20T16:26:39Z,0,US_R003_0107
10DEC20162639-M1BS-011876028010_01_P003,268.8572776,M108405000,20DEC10WV021100010DEC20162639-M1BS-011876028010_01_P003,DigitalGlobe Acquired Image,WV02,2010-12-20T16:26:39Z,0,"US_R003_0092, US_R003_0100"
10DEC20162640-P1BS-011876028010_01_P004,267.5530016,P108405000,20DEC10WV021100010DEC20162640-P1BS-011876028010_01_P004,DigitalGlobe Acquired Image,WV02,2010-12-20T16:26:40Z,0,
10DEC20162640-M1BS-011876028010_01_P004,268.4643347,M108405000,20DEC10WV021100010DEC20162640-M1BS-011876028010_01_P004,DigitalGlobe Acquired Image,WV02,2010-12-20T16:26:40Z,0,"US_R003_0018, US_R003_0019, US_R003_0069"
11JAN03161724-P1BS-011876006010_01_P001,297.978528,P108320300,03JAN11WV021200011JAN03161724-P1BS-011876006010_01_P001,DigitalGlobe Acquired Image,WV02,2011-01-03T16:17:24Z,0,
11JAN03161724-M1BS-011876006010_01_P001,298.8230351,M108320300,03JAN11WV021200011JAN03161724-M1BS-011876006010_01_P001,DigitalGlobe Acquired Image,WV02,2011-01-03T16:17:24Z,0,US_R001_0040
11JAN03161725-P1BS-011876006010_01_P002,179.6922871,P108320300,03JAN11WV021200011JAN03161725-P1BS-011876006010_01_P002,DigitalGlobe Acquired Image,WV02,2011-01-03T16:17:25Z,0,
11JAN03161725-M1BS-011876006010_01_P002,180.3861702,M108320300,03JAN11WV021200011JAN03161725-M1BS-011876006010_01_P002,DigitalGlobe Acquired Image,WV02,2011-01-03T16:17:25Z,0,
11JAN08163538-P1BS-011876024010_01_P001,253.4096723,P108608400,08JAN11WV021200011JAN08163538-P1BS-011876024010_01_P001,DigitalGlobe Acquired Image,WV02,2011-01-08T16:35:38Z,2,
11JAN08163538-M1BS-011876024010_01_P001,254.0401056,M108608400,08JAN11WV021200011JAN08163538-M1BS-011876024010_01_P001,DigitalGlobe Acquired Image,WV02,2011-01-08T16:35:38Z,2,US_R001_0040
11JAN08163540-P1BS-011876024010_01_P002,168.485358,P108608400,08JAN11WV021200011JAN08163540-P1BS-011876024010_01_P002,DigitalGlobe Acquired Image,WV02,2011-01-08T16:35:40Z,2,
11JAN08163540-M1BS-011876024010_01_P002,168.9261074,M108608400,08JAN11WV021200011JAN08163540-M1BS-011876024010_01_P002,DigitalGlobe Acquired Image,WV02,2011-01-08T16:35:40Z,2,
11JAN14161737-P1BS-011876023010_01_P001,298.2881907,P108A38300,14JAN11WV021100011JAN14161737-P1BS-011876023010_01_P001,DigitalGlobe Acquired Image,WV02,2011-01-14T16:17:37Z,0,
11JAN14161737-M1BS-011876023010_01_P001,298.8232557,M108A38300,14JAN11WV021100011JAN14161737-M1BS-011876023010_01_P001,DigitalGlobe Acquired Image,WV02,2011-01-14T16:17:37Z,0,US_R001_0040
11JAN14161738-P1BS-011876023010_01_P002,178.9305237,P108A38300,14JAN11WV021100011JAN14161738-P1BS-011876023010_01_P002,DigitalGlobe Acquired Image,WV02,2011-01-14T16:17:38Z,0,
11JAN19163607-P1BS-011876035010_01_P001,251.2440257,P108D53000,19JAN11WV021100011JAN19163607-P1BS-011876035010_01_P001,DigitalGlobe Acquired Image,WV02,2011-01-19T16:36:07Z,19,
11JAN19163607-M1BS-011876035010_01_P001,251.881527,M108D53000,19JAN11WV021100011JAN19163607-M1BS-011876035010_01_P001,DigitalGlobe Acquired Image,WV02,2011-01-19T16:36:07Z,19,
11JAN19163608-P1BS-011876035010_01_P002,148.9839882,P108D53000,19JAN11WV021100011JAN19163608-P1BS-011876035010_01_P002,DigitalGlobe Acquired Image,WV02,2011-01-19T16:36:08Z,22,
11JAN19163608-M1BS-011876035010_01_P002,149.2546716,M108D53000,19JAN11WV021100011JAN19163608-M1BS-011876035010_01_P002,DigitalGlobe Acquired Image,WV02,2011-01-19T16:36:08Z,22,
11JAN30162417-P1BS-011876034010_01_P002,370.4140221,P111263900,30JAN11WV011100011JAN30162417-P1BS-011876034010_01_P002,DigitalGlobe Acquired Image,WV01,2011-01-30T16:24:17Z,0,
11JAN30163458-P1BS-011876037010_01_P001,266.7231293,P1093E8700,30JAN11WV021200011JAN30163458-P1BS-011876037010_01_P001,DigitalGlobe Acquired Image,WV02,2011-01-30T16:34:58Z,2,US_R001_0040
11JAN30163458-M1BS-011876037010_01_P001,267.5613249,M1093E8700,30JAN11WV021200011JAN30163458-M1BS-011876037010_01_P001,DigitalGlobe Acquired Image,WV02,2011-01-30T16:34:58Z,2,
11JAN30163458-P1BS-011876037010_01_P002,204.4403,P1093E8700,30JAN11WV021200011JAN30163458-P1BS-011876037010_01_P002,DigitalGlobe Acquired Image,WV02,2011-01-30T16:34:58Z,2,
11MAR15163252-P1BS-011876036010_01_P001,241.9851162,P109A3D200,15MAR11WV021200011MAR15163252-P1BS-011876036010_01_P001,DigitalGlobe Acquired Image,WV02,2011-03-15T16:32:52Z,0,US_R001_0040
11MAR15163253-P1BS-011876036010_01_P002,139.0255278,P109A3D200,15MAR11WV021200011MAR15163253-P1BS-011876036010_01_P002,DigitalGlobe Acquired Image,WV02,2011-03-15T16:32:53Z,0,
11MAR15163253-M1BS-011876036010_01_P002,139.3995498,M109A3D200,15MAR11WV021200011MAR15163253-M1BS-011876036010_01_P002,DigitalGlobe Acquired Image,WV02,2011-03-15T16:32:53Z,0,
11MAR23164044-P1BS-011875972010_01_P001,276.0004706,P109587600,23MAR11WV021200011MAR23164044-P1BS-011875972010_01_P001,DigitalGlobe Acquired Image,WV02,2011-03-23T16:40:44Z,0,
11MAR23164044-M1BS-011875972010_01_P001,276.8761714,M109587600,23MAR11WV021200011MAR23164044-M1BS-011875972010_01_P001,DigitalGlobe Acquired Image,WV02,2011-03-23T16:40:44Z,0,US_R001_0040
11APR11164648-P1BS-012114027010_01_P001,299.7771625,P10A93E100,11APR11WV021200011APR11164648-P1BS-012114027010_01_P001,DigitalGlobe Acquired Image,WV02,2011-04-11T16:46:48Z,31,
11APR11164648-M1BS-012114027010_01_P001,300.6233394,M10A93E100,11APR11WV021200011APR11164648-M1BS-012114027010_01_P001,DigitalGlobe Acquired Image,WV02,2011-04-11T16:46:48Z,31,
11APR11164649-P1BS-012114027010_01_P002,163.0027643,P10A93E100,11APR11WV021200011APR11164649-P1BS-012114027010_01_P002,DigitalGlobe Acquired Image,WV02,2011-04-11T16:46:49Z,31,
11APR11164649-M1BS-012114027010_01_P002,163.4760212,M10A93E100,11APR11WV021200011APR11164649-M1BS-012114027010_01_P002,DigitalGlobe Acquired Image,WV02,2011-04-11T16:46:49Z,31,
11APR17162655-P1BS-012114044010_01_P001,276.912172,P10A3BFA00,17APR11WV021100011APR17162655-P1BS-012114044010_01_P001,DigitalGlobe Acquired Image,WV02,2011-04-17T16:26:55Z,4,
11APR17162655-M1BS-012114044010_01_P001,277.5861679,M10A3BFA00,17APR11WV021100011APR17162655-M1BS-012114044010_01_P001,DigitalGlobe Acquired Image,WV02,2011-04-17T16:26:55Z,4,"US_R001_0003, US_R001_0040"
11APR17162656-P1BS-012114044010_01_P002,173.0757794,P10A3BFA00,17APR11WV021100011APR17162656-P1BS-012114044010_01_P002,DigitalGlobe Acquired Image,WV02,2011-04-17T16:26:56Z,3,
11APR17162656-M1BS-012114044010_01_P002,173.6132399,M10A3BFA00,17APR11WV021100011APR17162656-M1BS-012114044010_01_P002,DigitalGlobe Acquired Image,WV02,2011-04-17T16:26:56Z,3,
11APR20161755-P1BS-012114033010_01_P001,302.9276566,P10AC97000,20APR11WV021100011APR20161755-P1BS-012114033010_01_P001,DigitalGlobe Acquired Image,WV02,2011-04-20T16:17:55Z,0,
11APR20161755-M1BS-012114033010_01_P001,303.7749253,M10AC97000,20APR11WV021100011APR20161755-M1BS-012114033010_01_P001,DigitalGlobe Acquired Image,WV02,2011-04-20T16:17:55Z,0,US_R001_0040
11APR20161756-P1BS-012114033010_01_P002,158.2049834,P10AC97000,20APR11WV021100011APR20161756-P1BS-012114033010_01_P002,DigitalGlobe Acquired Image,WV02,2011-04-20T16:17:56Z,1,
