id,area_kmsq,s2:product_uri,s2:granule_id,platform,constellation,datetime,eo:cloud_cover,annotated_sites
S2A_59GPM_20160310_0_L1C,12057.83131,,,sentinel-2a,sentinel-2,2016-03-10T22:25:27Z,50.21,
S2A_35HLC_20160311_0_L1C,11384.27899,,,sentinel-2a,sentinel-2,2016-03-11T08:21:08Z,90.93,
S2A_34UFF_20160311_0_L1C,12057.84885,,,sentinel-2a,sentinel-2,2016-03-11T09:41:16Z,99.99,
S2A_17SKU_20160311_0_L1C,9586.272264,,,sentinel-2a,sentinel-2,2016-03-11T16:33:17Z,36.09,
S2A_16SGC_20160311_0_L1C,11896.51728,,,sentinel-2a,sentinel-2,2016-03-11T16:33:17Z,73.98,
S2A_16SGD_20160311_0_L1C,12045.64749,,,sentinel-2a,sentinel-2,2016-03-11T16:33:17Z,47.92,
S2A_17SKT_20160311_0_L1C,6472.54778,,,sentinel-2a,sentinel-2,2016-03-11T16:33:17Z,61.23,
S2A_32TMT_20160313_0_L1C,9853.484943,,,sentinel-2a,sentinel-2,2016-03-13T10:21:24Z,76.39,
S2A_11SKD_20160313_0_L1C,12008.00468,,,sentinel-2a,sentinel-2,2016-03-13T18:44:53Z,97.1,
S2A_10SGJ_20160313_0_L1C,11111.92167,,,sentinel-2a,sentinel-2,2016-03-13T18:44:53Z,97.22,
S2A_17RMP_20160315_0_L1C,12064.34508,,,sentinel-2a,sentinel-2,2016-03-15T16:05:17Z,0.03,"US_R001_0038, US_R003_0001, US_R003_0004, US_R003_0024, US_R003_0030, US_R003_0056, US_R003_0057, US_R003_0059, US_R003_0069, US_R003_0076, US_R003_0093, US_R003_0099, US_R003_0100"
S2A_52SDG_20160316_0_L1C,9581.635295,,,sentinel-2a,sentinel-2,2016-03-16T02:10:20Z,55.91,
S2A_52SEG_20160316_0_L1C,12064.05682,,,sentinel-2a,sentinel-2,2016-03-16T02:10:20Z,45.21,"KR_R003_0052, KR_R003_0062"
S2A_39RVK_20160316_0_L1C,12064.34445,,,sentinel-2a,sentinel-2,2016-03-16T07:16:48Z,99.06,
S2A_35HLC_20160318_0_L1C,8585.818093,,,sentinel-2a,sentinel-2,2016-03-18T08:18:29Z,0.94,"ZA_R001_0016, ZA_R001_0026, ZA_R001_0050"
S2A_34UFF_20160318_0_L1C,5528.819555,,,sentinel-2a,sentinel-2,2016-03-18T09:27:16Z,88.69,
S2A_35ULA_20160318_0_L1C,12058.71908,,,sentinel-2a,sentinel-2,2016-03-18T09:27:16Z,97.1,
S2A_34UFG_20160318_0_L1C,2981.400453,,,sentinel-2a,sentinel-2,2016-03-18T09:27:16Z,74.45,
S2A_35ULB_20160318_0_L1C,11411.69319,,,sentinel-2a,sentinel-2,2016-03-18T09:27:16Z,78.8,
S2A_19KBA_20160318_0_L1C,3483.975363,,,sentinel-2a,sentinel-2,2016-03-18T14:55:13Z,0,"PE_R001_0011, PE_R001_0012, PE_R001_0015, PE_R001_0021, PE_R001_0022, PE_R001_0026, PE_R001_0028, PE_R001_0032"
S2A_19KBB_20160318_0_L1C,1028.309445,,,sentinel-2a,sentinel-2,2016-03-18T14:55:13Z,0,PE_Rxxx_0016
S2A_19KCA_20160318_0_L1C,12058.67001,,,sentinel-2a,sentinel-2,2016-03-18T14:55:13Z,6.99,
S2A_19KCB_20160318_0_L1C,11680.12045,,,sentinel-2a,sentinel-2,2016-03-18T14:55:13Z,43.69,
S2A_40RCN_20160320_0_L1C,12058.67734,,,sentinel-2a,sentinel-2,2016-03-20T07:01:44Z,0.05,"AE_R001_0145, AE_R001_0147, AE_R001_0148, AE_R001_0189, AE_R001_0192, AE_R001_0205, AE_R001_0209, AE_R001_0223, AE_R001_0225, AE_R001_0239, AE_R001_0243, AE_R001_0246, AE_R001_0259, AE_R001_0271, AE_R001_0324, AE_R001_0325, AE_R001_0327, AE_R001_0335, AE_R001_0343, AE_R001_0344, AE_R001_0345, AE_R001_0350, AE_R001_0352, AE_R001_0354, AE_R001_0373, AE_R001_0376, AE_R001_0405"
S2A_39RZH_20160320_0_L1C,7905.090618,,,sentinel-2a,sentinel-2,2016-03-20T07:01:44Z,1.22,
S2A_40RBN_20160320_0_L1C,8616.051006,,,sentinel-2a,sentinel-2,2016-03-20T07:01:44Z,1.11,"AE_R001_0059, AE_R001_0087, AE_R001_0153, AE_R001_0233, AE_R001_0257, AE_R001_0258, AE_R001_0260, AE_R001_0316, AE_R001_0322, AE_R001_0331, AE_R001_0355, AE_R001_0360, AE_R001_0404"
S2A_59GPM_20160320_0_L1C,12057.83131,,,sentinel-2a,sentinel-2,2016-03-20T22:27:10Z,34.15,"NZ_R002_0073, NZ_R002_0075"
S2A_35HLC_20160321_0_L1C,11401.92649,,,sentinel-2a,sentinel-2,2016-03-21T08:24:35Z,76.23,
S2A_35ULA_20160321_0_L1C,11873.09896,,,sentinel-2a,sentinel-2,2016-03-21T09:44:26Z,99.9,
S2A_34UFG_20160321_0_L1C,12057.85022,,,sentinel-2a,sentinel-2,2016-03-21T09:44:26Z,98.24,
S2A_34UFF_20160321_0_L1C,12057.84885,,,sentinel-2a,sentinel-2,2016-03-21T09:44:26Z,90.3,
S2A_35ULB_20160321_0_L1C,12058.72029,,,sentinel-2a,sentinel-2,2016-03-21T09:44:26Z,99.89,
S2A_23KKQ_20160321_0_L1C,11827.20751,,,sentinel-2a,sentinel-2,2016-03-21T13:26:54Z,26.02,BR_R006_0024
S2A_23KLP_20160321_0_L1C,12.55856765,,,sentinel-2a,sentinel-2,2016-03-21T13:26:54Z,0,
S2A_22KHV_20160321_0_L1C,12027.47412,,,sentinel-2a,sentinel-2,2016-03-21T13:26:54Z,30.54,
S2A_22KHU_20160321_0_L1C,11168.42064,,,sentinel-2a,sentinel-2,2016-03-21T13:26:54Z,30.28,
S2A_23KLQ_20160321_0_L1C,1271.781507,,,sentinel-2a,sentinel-2,2016-03-21T13:26:54Z,0.68,
S2A_23KKP_20160321_0_L1C,10006.42303,,,sentinel-2a,sentinel-2,2016-03-21T13:26:54Z,30.89,
S2A_32TMT_20160323_0_L1C,9834.898786,,,sentinel-2a,sentinel-2,2016-03-23T10:21:43Z,88.76,
S2A_23KPQ_20160325_0_L1C,12057.79934,,,sentinel-2a,sentinel-2,2016-03-25T13:04:30Z,54.82,
S2A_23KNR_20160325_0_L1C,6763.388081,,,sentinel-2a,sentinel-2,2016-03-25T13:04:30Z,79.93,
S2A_23KPR_20160325_0_L1C,12057.79824,,,sentinel-2a,sentinel-2,2016-03-25T13:04:30Z,62.48,
S2A_23KNQ_20160325_0_L1C,9437.532813,,,sentinel-2a,sentinel-2,2016-03-25T13:04:30Z,45.66,
S2A_32TMT_20160326_0_L1C,12064.34851,,,sentinel-2a,sentinel-2,2016-03-26T10:34:06Z,10.26,CH_Rxxx_0061
S2A_32TLT_20160326_0_L1C,12058.70883,,,sentinel-2a,sentinel-2,2016-03-26T10:34:06Z,4.43,"CH_R002_0002, CH_R002_0003, CH_R002_0010, CH_R002_0026, CH_R002_0029, CH_R002_0044, CH_R002_0045, CH_Rxxx_0070"
S2A_32TLS_20160326_0_L1C,12058.70749,,,sentinel-2a,sentinel-2,2016-03-26T10:34:06Z,22.08,
S2A_10SGJ_20160326_0_L1C,10263.06838,,,sentinel-2a,sentinel-2,2016-03-26T18:57:04Z,6.39,"US_R004_0008, US_R004_0057, US_R004_0102, US_R005_0016, US_R005_0017, US_R005_0018"
S2A_11SKD_20160326_0_L1C,8353.664695,,,sentinel-2a,sentinel-2,2016-03-26T18:57:04Z,7.09,"US_R004_0077, US_R005_0006, US_R005_0034, US_R005_0039"
S2A_35HLC_20160328_0_L1C,8530.70766,,,sentinel-2a,sentinel-2,2016-03-28T08:18:23Z,0.77,ZA_R001_0000
S2A_35ULA_20160328_0_L1C,12058.71908,,,sentinel-2a,sentinel-2,2016-03-28T09:34:27Z,18.91,
S2A_34UFG_20160328_0_L1C,2977.775477,,,sentinel-2a,sentinel-2,2016-03-28T09:34:27Z,2.14,
S2A_34UFF_20160328_0_L1C,5532.317173,,,sentinel-2a,sentinel-2,2016-03-28T09:34:27Z,1.77,"LT_R001_0020, LT_R001_0030, LT_R001_0035, LT_R001_0042, LT_R001_0044, LT_R001_0047, LT_R001_0052, LT_R001_0094, LT_R001_0128, LT_R001_0129"
S2A_35ULB_20160328_0_L1C,11407.82857,,,sentinel-2a,sentinel-2,2016-03-28T09:34:27Z,34.59,
S2A_17SKT_20160328_0_L1C,12020.43005,,,sentinel-2a,sentinel-2,2016-03-28T16:20:27Z,2.07,US_R007_0056
S2A_16SGC_20160328_0_L1C,7074.807912,,,sentinel-2a,sentinel-2,2016-03-28T16:20:27Z,0.91,US_R007_0058
S2A_16SGD_20160328_0_L1C,4914.345596,,,sentinel-2a,sentinel-2,2016-03-28T16:20:27Z,0.09,
S2A_17SKU_20160328_0_L1C,10365.55832,,,sentinel-2a,sentinel-2,2016-03-28T16:20:27Z,0.49,
S2A_52SDG_20160329_0_L1C,10785.31888,,,sentinel-2a,sentinel-2,2016-03-29T02:26:53Z,97.98,
S2A_14TPL_20160329_0_L1C,12057.8266,,,sentinel-2a,sentinel-2,2016-03-29T17:25:51Z,98.23,
S2A_14TPM_20160329_0_L1C,12057.82812,,,sentinel-2a,sentinel-2,2016-03-29T17:25:51Z,99.6,
S2A_11SLT_20160330_0_L1C,12058.68898,,,sentinel-2a,sentinel-2,2016-03-30T18:42:50Z,10.19,
S2A_19KBB_20160331_0_L1C,12047.03525,,,sentinel-2a,sentinel-2,2016-03-31T14:59:54Z,5.44,PE_Rxxx_0016
S2A_19KBA_20160331_0_L1C,11923.85989,,,sentinel-2a,sentinel-2,2016-03-31T14:59:54Z,0.01,"PE_R001_0011, PE_R001_0015, PE_R001_0021, PE_R001_0022"
S2A_19KCB_20160331_0_L1C,3754.522027,,,sentinel-2a,sentinel-2,2016-03-31T14:59:54Z,4.09,
S2A_19KCA_20160331_0_L1C,1521.438154,,,sentinel-2a,sentinel-2,2016-03-31T14:59:54Z,0.02,
S2A_32TMT_20160402_0_L1C,9801.980687,,,sentinel-2a,sentinel-2,2016-04-02T10:20:20Z,94.42,
S2A_32TMT_20160405_0_L1C,12064.34851,,,sentinel-2a,sentinel-2,2016-04-05T10:30:19Z,95.41,
S2A_32TLT_20160405_0_L1C,12058.70883,,,sentinel-2a,sentinel-2,2016-04-05T10:30:19Z,99.65,
S2A_32TLS_20160405_0_L1C,12058.70749,,,sentinel-2a,sentinel-2,2016-04-05T10:30:19Z,98.1,
S2A_35HLC_20160407_0_L1C,8476.994768,,,sentinel-2a,sentinel-2,2016-04-07T08:18:43Z,41.09,
S2A_35ULA_20160407_0_L1C,12058.71908,,,sentinel-2a,sentinel-2,2016-04-07T09:30:31Z,9.38,"LT_R001_0020, LT_R001_0104"
S2A_34UFG_20160407_0_L1C,2946.20947,,,sentinel-2a,sentinel-2,2016-04-07T09:30:31Z,1.94,"LT_R001_0030, LT_R001_0035, LT_R001_0042, LT_R001_0047, LT_R001_0052, LT_R001_0094, LT_R001_0129"
S2A_34UFF_20160407_0_L1C,5503.658821,,,sentinel-2a,sentinel-2,2016-04-07T09:30:31Z,26.26,
S2A_35ULB_20160407_0_L1C,11381.24449,,,sentinel-2a,sentinel-2,2016-04-07T09:30:31Z,0.71,
S2A_23KLQ_20160407_0_L1C,12058.6754,,,sentinel-2a,sentinel-2,2016-04-07T13:12:02Z,0,"BR_R005_0006, BR_R005_0017, BR_R005_0021, BR_R005_0036, BR_R005_0044, BR_R005_0058, BR_R005_0080, BR_R005_0089, BR_R005_0090, BR_R005_0091, BR_R005_0092, BR_R005_0098, BR_R005_0103, BR_R005_0104, BR_R005_0107, BR_R005_0126, BR_R006_0040, BR_R006_0058, BR_Rxxx_1014"
S2A_23KLP_20160407_0_L1C,12058.6764,,,sentinel-2a,sentinel-2,2016-04-07T13:12:02Z,0,
S2A_23KKP_20160407_0_L1C,7129.308728,,,sentinel-2a,sentinel-2,2016-04-07T13:12:02Z,0,BR_R006_0140
S2A_22KHU_20160407_0_L1C,5898.810233,,,sentinel-2a,sentinel-2,2016-04-07T13:12:02Z,0,
S2A_23KKQ_20160407_0_L1C,4672.702643,,,sentinel-2a,sentinel-2,2016-04-07T13:12:02Z,0,"BR_R006_0046, BR_R006_0059"
S2A_22KHV_20160407_0_L1C,2960.431016,,,sentinel-2a,sentinel-2,2016-04-07T13:12:02Z,0,
S2A_52SDG_20160408_0_L1C,11245.91968,,,sentinel-2a,sentinel-2,2016-04-08T02:25:30Z,0.11,"KR_R001_0011, KR_R001_0015, KR_R002_0007, KR_R002_0008, KR_R002_0010, KR_R002_0012, KR_R002_0020, KR_R002_0023, KR_R002_0027, KR_R002_0028, KR_R002_0033, KR_R002_0034, KR_R002_0053, KR_R002_0056, KR_R002_0074, KR_R002_0079, KR_R002_0141"
S2A_52SEG_20160408_0_L1C,622.2250964,,,sentinel-2a,sentinel-2,2016-04-08T02:25:30Z,0,
S2A_39RZH_20160409_0_L1C,4981.906345,,,sentinel-2a,sentinel-2,2016-04-09T07:02:27Z,0.6,
S2A_40RBN_20160409_0_L1C,5705.395674,,,sentinel-2a,sentinel-2,2016-04-09T07:02:27Z,0.52,"AE_R001_0258, AE_R001_0316, AE_R001_0325, AE_R001_0352"
S2A_40RCN_20160409_0_L1C,10132.3761,,,sentinel-2a,sentinel-2,2016-04-09T07:02:27Z,0.03,"AE_R001_0085, AE_R001_0148, AE_R001_0223, AE_R001_0225, AE_R001_0246, AE_R001_0324, AE_R001_0373"
S2A_11SLT_20160409_0_L1C,12058.68898,,,sentinel-2a,sentinel-2,2016-04-09T18:44:25Z,97.63,
S2A_59GPM_20160409_0_L1C,12057.83131,,,sentinel-2a,sentinel-2,2016-04-09T22:25:30Z,5.11,"NZ_R001_0013, NZ_R001_0029, NZ_R001_0030, NZ_R001_0032, NZ_R001_0035, NZ_R001_0039, NZ_R001_0041, NZ_R001_0052, NZ_R001_0060, NZ_R002_0000, NZ_R002_0002, NZ_R002_0004, NZ_R002_0005, NZ_R002_0010, NZ_R002_0019, NZ_R002_0022, NZ_R002_0025, NZ_R002_0027, NZ_R002_0028, NZ_R002_0029, NZ_R002_0044, NZ_R002_0073"
S2A_35HLC_20160410_0_L1C,11456.46411,,,sentinel-2a,sentinel-2,2016-04-10T08:29:16Z,7.4,"ZA_R001_0014, ZA_R001_0050"
S2A_34UFF_20160410_0_L1C,12057.84885,,,sentinel-2a,sentinel-2,2016-04-10T09:40:29Z,93.98,
S2A_35ULA_20160410_0_L1C,11874.55848,,,sentinel-2a,sentinel-2,2016-04-10T09:40:29Z,98.91,
S2A_35ULB_20160410_0_L1C,12058.72029,,,sentinel-2a,sentinel-2,2016-04-10T09:40:29Z,95.24,
S2A_34UFG_20160410_0_L1C,12057.85022,,,sentinel-2a,sentinel-2,2016-04-10T09:40:29Z,94.6,
S2A_16SGC_20160410_0_L1C,11908.67999,,,sentinel-2a,sentinel-2,2016-04-10T16:32:51Z,78.29,
S2A_16SGD_20160410_0_L1C,12045.64749,,,sentinel-2a,sentinel-2,2016-04-10T16:32:51Z,91.27,
S2A_17SKT_20160410_0_L1C,6508.407896,,,sentinel-2a,sentinel-2,2016-04-10T16:32:51Z,73.68,
S2A_17SKU_20160410_0_L1C,9627.420833,,,sentinel-2a,sentinel-2,2016-04-10T16:32:51Z,78.13,
S2A_32TMT_20160412_0_L1C,9842.157445,,,sentinel-2a,sentinel-2,2016-04-12T10:20:58Z,2.57,"CH_R001_0002, CH_R001_0004, CH_R001_0010, CH_R001_0013, CH_R001_0014, CH_R001_0022, CH_R001_0024, CH_R001_0031, CH_R001_0033, CH_R001_0034, CH_R001_0036, CH_R001_0039, CH_R001_0043, CH_R001_0050, CH_R001_0053, CH_R001_0057, CH_R001_0058, CH_Rxxx_0026, CH_Rxxx_0060, CH_Rxxx_0061, CH_Rxxx_0065, CH_Rxxx_0078, CH_Rxxx_0079, CH_Rxxx_0080, CH_Rxxx_0087"
S2A_11SKD_20160412_0_L1C,12005.44721,,,sentinel-2a,sentinel-2,2016-04-12T18:48:55Z,48.76,
S2A_10SGJ_20160412_0_L1C,11099.12182,,,sentinel-2a,sentinel-2,2016-04-12T18:48:55Z,50.78,
S2A_17RMP_20160414_0_L1C,12064.34508,,,sentinel-2a,sentinel-2,2016-04-14T16:03:42Z,71.29,
S2A_52SDG_20160415_0_L1C,9589.56413,,,sentinel-2a,sentinel-2,2016-04-15T02:15:48Z,0.01,"KR_R001_0011, KR_R001_0015, KR_R002_0007, KR_R002_0008, KR_R002_0010, KR_R002_0012, KR_R002_0015, KR_R002_0023, KR_R002_0027, KR_R002_0028, KR_R002_0033, KR_R002_0034, KR_R002_0053, KR_R002_0056, KR_R002_0074, KR_R002_0141, KR_R003_0010, KR_R003_0013, KR_Rxxx_0021"
S2A_52SEG_20160415_0_L1C,12064.05682,,,sentinel-2a,sentinel-2,2016-04-15T02:15:48Z,0,"KR_R003_0001, KR_R003_0004, KR_R003_0021, KR_R003_0022, KR_R003_0027, KR_R003_0035, KR_R003_0052, KR_R003_0062, KR_Rxxx_0029"
S2A_52SEF_20160415_0_L1C,12064.05659,,,sentinel-2a,sentinel-2,2016-04-15T02:15:48Z,0.04,KR_Rxxx_0033
S2A_39RVK_20160415_0_L1C,12064.34445,,,sentinel-2a,sentinel-2,2016-04-15T07:20:34Z,2.53,"BH_R001_0031, BH_R001_0036, BH_R001_0058"
S2A_32TMT_20160415_0_L1C,12064.34851,,,sentinel-2a,sentinel-2,2016-04-15T10:30:22Z,99.64,
S2A_32TLT_20160415_0_L1C,12058.70883,,,sentinel-2a,sentinel-2,2016-04-15T10:30:22Z,99.94,
S2A_32TLS_20160415_0_L1C,12058.70749,,,sentinel-2a,sentinel-2,2016-04-15T10:30:22Z,92.84,
S2A_15TTF_20160415_0_L1C,12047.11884,,,sentinel-2a,sentinel-2,2016-04-15T17:12:58Z,94.71,
S2A_14TQL_20160415_0_L1C,12045.67495,,,sentinel-2a,sentinel-2,2016-04-15T17:12:58Z,95.17,
S2A_15TTG_20160415_0_L1C,12047.12255,,,sentinel-2a,sentinel-2,2016-04-15T17:12:58Z,97.63,
S2A_14TQM_20160415_0_L1C,12045.67895,,,sentinel-2a,sentinel-2,2016-04-15T17:12:58Z,97.65,
S2A_14TPM_20160415_0_L1C,5787.189218,,,sentinel-2a,sentinel-2,2016-04-15T17:12:58Z,97.31,
S2A_14TPL_20160415_0_L1C,8123.872578,,,sentinel-2a,sentinel-2,2016-04-15T17:12:58Z,97.08,
S2A_34UFG_20160417_0_L1C,3022.115482,,,sentinel-2a,sentinel-2,2016-04-17T09:30:35Z,95.6,
S2A_34UFF_20160417_0_L1C,5573.845787,,,sentinel-2a,sentinel-2,2016-04-17T09:30:35Z,76.39,
S2A_35ULA_20160417_0_L1C,12058.71908,,,sentinel-2a,sentinel-2,2016-04-17T09:30:35Z,55.03,
S2A_35ULB_20160417_0_L1C,11433.45873,,,sentinel-2a,sentinel-2,2016-04-17T09:30:35Z,97.13,
S2A_19KBA_20160417_0_L1C,3481.809883,,,sentinel-2a,sentinel-2,2016-04-17T14:53:44Z,60.54,
S2A_19KCA_20160417_0_L1C,12058.67001,,,sentinel-2a,sentinel-2,2016-04-17T14:53:44Z,49.94,
S2A_19KCB_20160417_0_L1C,11670.3851,,,sentinel-2a,sentinel-2,2016-04-17T14:53:44Z,81.39,
S2A_19KBB_20160417_0_L1C,1014.399822,,,sentinel-2a,sentinel-2,2016-04-17T14:53:44Z,74.81,
S2A_39RZH_20160419_0_L1C,7954.882701,,,sentinel-2a,sentinel-2,2016-04-19T06:57:54Z,20.51,
S2A_40RCN_20160419_0_L1C,12058.67734,,,sentinel-2a,sentinel-2,2016-04-19T06:57:54Z,2.53,"AE_R001_0145, AE_R001_0189, AE_R001_0205, AE_R001_0209, AE_R001_0233, AE_R001_0242, AE_R001_0250, AE_R001_0327, AE_R001_0343, AE_R001_0345, AE_R001_0374, AE_R001_0376"
S2A_40RBN_20160419_0_L1C,8666.143937,,,sentinel-2a,sentinel-2,2016-04-19T06:57:54Z,18.85,"AE_R001_0252, AE_R001_0267, AE_R001_0271, AE_R001_0331, AE_R001_0354, AE_R001_0355"
S2A_11SLT_20160419_0_L1C,12058.68898,,,sentinel-2a,sentinel-2,2016-04-19T18:44:29Z,0.25,
S2A_59GPM_20160419_0_L1C,12057.83131,,,sentinel-2a,sentinel-2,2016-04-19T22:25:45Z,5.55,"NZ_R001_0013, NZ_R001_0016, NZ_R001_0029, NZ_R001_0030, NZ_R001_0032, NZ_R001_0033, NZ_R001_0035, NZ_R001_0038, NZ_R001_0039, NZ_R001_0041, NZ_R001_0052, NZ_R001_0060, NZ_R002_0000, NZ_R002_0002, NZ_R002_0003, NZ_R002_0004, NZ_R002_0005, NZ_R002_0010, NZ_R002_0019, NZ_R002_0022, NZ_R002_0025, NZ_R002_0027, NZ_R002_0028, NZ_R002_0029, NZ_R002_0042, NZ_R002_0048"
S2A_35HLC_20160420_0_L1C,11389.48023,,,sentinel-2a,sentinel-2,2016-04-20T08:26:18Z,17.14,
S2A_34UFF_20160420_0_L1C,12057.84885,,,sentinel-2a,sentinel-2,2016-04-20T09:42:02Z,52.09,
S2A_35ULB_20160420_0_L1C,12058.72029,,,sentinel-2a,sentinel-2,2016-04-20T09:42:02Z,69.09,
S2A_35ULA_20160420_0_L1C,11853.48564,,,sentinel-2a,sentinel-2,2016-04-20T09:42:02Z,81.42,
S2A_34UFG_20160420_0_L1C,12057.85022,,,sentinel-2a,sentinel-2,2016-04-20T09:42:02Z,42.55,
S2A_23KLQ_20160420_0_L1C,1239.256522,,,sentinel-2a,sentinel-2,2016-04-20T13:22:43Z,1.81,
S2A_22KHV_20160420_0_L1C,12027.47412,,,sentinel-2a,sentinel-2,2016-04-20T13:22:43Z,0.4,BR_R006_0025
S2A_22KHU_20160420_0_L1C,11149.02078,,,sentinel-2a,sentinel-2,2016-04-20T13:22:43Z,7.27,
S2A_23KKP_20160420_0_L1C,9980.512655,,,sentinel-2a,sentinel-2,2016-04-20T13:22:43Z,8.03,
S2A_23KLP_20160420_0_L1C,10.36154754,,,sentinel-2a,sentinel-2,2016-04-20T13:22:43Z,0,
S2A_23KKQ_20160420_0_L1C,11816.05724,,,sentinel-2a,sentinel-2,2016-04-20T13:22:43Z,0.52,BR_R006_0024
S2A_32TMT_20160422_0_L1C,9914.908086,,,sentinel-2a,sentinel-2,2016-04-22T10:20:25Z,55.07,
S2A_16TFN_20160423_0_L1C,12057.82964,,,sentinel-2a,sentinel-2,2016-04-23T16:36:10Z,0.46,
S2A_16TGN_20160423_0_L1C,12045.68296,,,sentinel-2a,sentinel-2,2016-04-23T16:36:10Z,0.44,
S2A_23KPQ_20160424_0_L1C,12057.79934,,,sentinel-2a,sentinel-2,2016-04-24T13:02:40Z,0,"BR_R001_0008, BR_R001_0010, BR_R001_0044, BR_R001_0064, BR_R001_0071, BR_R001_0075, BR_R001_0078, BR_R001_0079, BR_R001_0088, BR_R001_0090, BR_R004_0001, BR_R004_0002, BR_R004_0021, BR_Rxxx_0002, BR_Rxxx_0005, BR_Rxxx_0009, BR_Rxxx_0010, BR_Rxxx_0011, BR_Rxxx_0012, BR_Rxxx_0017, BR_Rxxx_0019, BR_Rxxx_0025, BR_Rxxx_0026, BR_Rxxx_0027, BR_Rxxx_0045, BR_Rxxx_0064, BR_Rxxx_0071, BR_Rxxx_0092, BR_Rxxx_0094, BR_Rxxx_0095, BR_Rxxx_0102, BR_Rxxx_0104, BR_Rxxx_0105"
S2A_23KNR_20160424_0_L1C,6849.334616,,,sentinel-2a,sentinel-2,2016-04-24T13:02:40Z,0,"BR_R002_0008, BR_Rxxx_0039, BR_Rxxx_0051"
S2A_23KNQ_20160424_0_L1C,9522.65905,,,sentinel-2a,sentinel-2,2016-04-24T13:02:40Z,0,
S2A_23KPR_20160424_0_L1C,12057.79824,,,sentinel-2a,sentinel-2,2016-04-24T13:02:40Z,0,
S2A_52SDG_20160425_0_L1C,8022.706277,,,sentinel-2a,sentinel-2,2016-04-25T02:17:03Z,0,"KR_R001_0011, KR_R001_0015, KR_R002_0007, KR_R002_0008, KR_R002_0010, KR_R002_0012, KR_R002_0023, KR_R002_0027, KR_R002_0028, KR_R002_0033, KR_R002_0034, KR_R002_0053, KR_R002_0056, KR_R002_0063, KR_R002_0074, KR_R002_0141, KR_R003_0010, KR_R003_0013, KR_Rxxx_0021"
S2A_52SEG_20160425_0_L1C,9326.389577,,,sentinel-2a,sentinel-2,2016-04-25T02:17:03Z,1.13,"KR_R003_0001, KR_R003_0004, KR_R003_0021, KR_R003_0022, KR_R003_0027, KR_R003_0028, KR_R003_0032, KR_Rxxx_0029"
S2A_52SEF_20160425_0_L1C,2137.869032,,,sentinel-2a,sentinel-2,2016-04-25T02:17:03Z,6.78,KR_Rxxx_0033
S2A_39RVK_20160425_0_L1C,12064.34445,,,sentinel-2a,sentinel-2,2016-04-25T07:21:29Z,0.12,"BH_R001_0015, BH_R001_0016, BH_R001_0021, BH_R001_0026, BH_R001_0031, BH_R001_0036"
S2A_32TMT_20160425_0_L1C,12064.34851,,,sentinel-2a,sentinel-2,2016-04-25T10:30:25Z,84.1,
S2A_32TLT_20160425_0_L1C,12058.70883,,,sentinel-2a,sentinel-2,2016-04-25T10:30:25Z,97.7,
S2A_32TLS_20160425_0_L1C,12058.70749,,,sentinel-2a,sentinel-2,2016-04-25T10:30:25Z,76.14,
S2A_35HLC_20160427_0_L1C,8632.116159,,,sentinel-2a,sentinel-2,2016-04-27T08:15:14Z,43.87,
S2A_35ULA_20160427_0_L1C,12058.71908,,,sentinel-2a,sentinel-2,2016-04-27T09:30:37Z,10.63,
S2A_34UFG_20160427_0_L1C,3093.088649,,,sentinel-2a,sentinel-2,2016-04-27T09:30:37Z,50.18,
S2A_34UFF_20160427_0_L1C,5647.210923,,,sentinel-2a,sentinel-2,2016-04-27T09:30:37Z,34.98,
S2A_35ULB_20160427_0_L1C,11474.21919,,,sentinel-2a,sentinel-2,2016-04-27T09:30:37Z,13.19,
S2A_17SKU_20160427_0_L1C,10512.98654,,,sentinel-2a,sentinel-2,2016-04-27T16:22:48Z,16.84,
S2A_16SGC_20160427_0_L1C,7219.508445,,,sentinel-2a,sentinel-2,2016-04-27T16:22:48Z,8.41,
S2A_17SKT_20160427_0_L1C,12036.45719,,,sentinel-2a,sentinel-2,2016-04-27T16:22:48Z,7.49,
S2A_16SGD_20160427_0_L1C,5059.962732,,,sentinel-2a,sentinel-2,2016-04-27T16:22:48Z,20.82,
S2A_52SDG_20160428_0_L1C,10507.56749,,,sentinel-2a,sentinel-2,2016-04-28T02:27:00Z,96.94,
S2A_14TPL_20160428_0_L1C,12057.8266,,,sentinel-2a,sentinel-2,2016-04-28T17:29:35Z,99.99,
S2A_14TPM_20160428_0_L1C,12057.82812,,,sentinel-2a,sentinel-2,2016-04-28T17:29:35Z,99.63,
S2A_40RCN_20160429_0_L1C,10216.13643,,,sentinel-2a,sentinel-2,2016-04-29T07:02:33Z,0.01,"AE_R001_0073, AE_R001_0147, AE_R001_0155, AE_R001_0192, AE_R001_0243, AE_R001_0350, AE_R001_0360, AE_R001_0405"
S2A_40RBN_20160429_0_L1C,5977.883065,,,sentinel-2a,sentinel-2,2016-04-29T07:02:33Z,0.54,"AE_R001_0059, AE_R001_0260, AE_R001_0335, AE_R001_0404"
S2A_39RZH_20160429_0_L1C,5236.209171,,,sentinel-2a,sentinel-2,2016-04-29T07:02:33Z,0.62,
S2A_11SLT_20160429_0_L1C,12058.68898,,,sentinel-2a,sentinel-2,2016-04-29T18:40:37Z,11.06,
S2A_59GPM_20160429_0_L1C,12057.83131,,,sentinel-2a,sentinel-2,2016-04-29T22:25:36Z,29.17,
